comb,m1,m2,m3,Tmax,Tmax_err,st,st_err,gmax,gmax_err,rmax,rmax_err,Jmax,Jmax_err,Hmax,Hmax_err
184,-6.579326135375595,22.585307197955746,53.680566666662344,53993.953159468714,0.05135914930019002,1.162421253676423,0.007662483720461291,15.893571457269239,0.0036839935062993336,15.841967863018324,0.0039060541493590897,16.299372629210342,0.02912035811274506,16.341011008500658,0.029672719329123267
185,-6.5780667391300085,23.936988816421945,57.731833333324175,53993.95190007247,0.05167346150914474,1.162341432478771,0.007734897940903738,15.893551420807741,0.0037082986972780453,15.84193137849076,0.0039339190116207765,16.301456717471044,0.029472286879862773,16.3477356238535,0.029731387933738845
186,-6.577067742065992,19.921237813488307,42.783999999992375,53993.950901075405,0.051348070470845934,1.1632490675967921,0.007604981195651592,15.893386390043977,0.0036932255236289424,15.842191445460324,0.0038970058315829577,16.30516404851734,0.028952813369293822,16.352676339129758,0.028349025909097082
187,-6.578760839845927,22.92969118035641,51.81443939393648,53993.952594173184,0.05310602846420372,1.1627112561918762,0.007864213563253175,15.893531666665298,0.0038114815907861572,15.841978658541816,0.004033108439791052,16.29128129428318,0.02983889437602996,16.35279904228053,0.030704048213454658
188,-6.577778266371752,23.55271617807254,53.680566666662344,53993.95161159971,0.05155249812105764,1.1631315705939498,0.007647065035238623,15.893423410646257,0.003704055897670951,15.84214013994104,0.003909750576864122,16.302389405996873,0.02947851778243541,16.352519147381802,0.03042907245816003
189,-6.576670694164932,24.904245972499968,57.731833333324175,53993.9505040275,0.05178224599954096,1.1630432316883097,0.0077024149168176655,15.893409767221648,0.003721926359430757,15.842102479281406,0.003930574955721045,16.30454734082229,0.02978614942583562,16.359561800811928,0.030372922288301407
190,-6.579471270277281,24.95334186103234,51.81443939393648,53993.953304603616,0.05275212786427671,1.1622791622568056,0.007810376760028651,15.893572677207636,0.0037834716174743334,15.841993686160635,0.004015022695705372,16.294197491836847,0.030115301032293366,16.33796574012332,0.0336517053868799
191,-6.578918584062194,25.57593697148938,53.680566666662344,53993.9527519174,0.051133584452057346,1.1625772372110745,0.007588728773401943,15.893493800869207,0.0036705138130027166,15.842133825483653,0.00388879755297552,16.30574068334116,0.02972839662153128,16.336832465676483,0.033488715783934773
192,-6.577747506227752,26.92753027154443,57.731833333324175,53993.951580839566,0.051443328894613644,1.1623931481877596,0.007662400445091503,15.893494115854383,0.003693582158378161,15.842068499872465,0.003917672113720256,16.308053111968903,0.030093633901804737,16.34559152502674,0.03346728289253223
193,-6.581088507497043,28.583913512702566,53.680566666662344,53993.954921840836,0.0528819310566029,1.161768356543989,0.007862472995628304,15.893645027231425,0.0037854297519116817,15.841917776850957,0.004028653978946136,16.290862597426504,0.030619376670214995,16.334032303073407,0.03708426608533264
194,-6.579673654596263,29.935750587823957,57.731833333324175,53993.953506987935,0.05322625851109214,1.1615990866448402,0.007942743796089446,15.893636495213116,0.003811328538155344,15.841850731674041,0.004060380091171427,16.293035675525903,0.031009670344491994,16.34396568190049,0.03710021268493633
195,-6.578960858663777,30.558505807998397,57.731833333324175,53993.952794192,0.051669215479954136,1.1619614989528613,0.007737529856002221,15.893537946004123,0.003703629277028182,15.84201664090125,0.003937923235029001,16.30508430713622,0.030682067843396426,16.34344445968578,0.03724852459340722
196,-0.7818583702755859,1.9416971852842835,6.14716666667664,53993.949025036934,0.055811298340701664,1.1610763991694495,0.008356572662161632,15.89408223527483,0.003986073824479946,15.84023300539689,0.0042629931134977135,16.102778050799333,0.02559342440285681,16.396208056763804,0.028035641639481072
197,-0.7796760663986788,2.880657266937002,8.957500000004075,53993.94684273306,0.05468092919965816,1.1630395140290826,0.008109404132311952,15.89375355913478,0.003920316724107382,15.84071262254,0.004139836228150019,16.114966046537642,0.025954409113142837,16.3935182451089,0.02793332460423225
198,-0.7812590117828222,4.21312987711038,12.95966666667664,53993.94842567844,0.051420156962149376,1.1616795195998149,0.0076880278043197055,15.894002688552668,0.0036792358285468035,15.840491424645636,0.003920987746026015,16.14521464821491,0.024751414874378926,16.415381371952478,0.026441208046786964
199,-0.7849798510505934,5.211353482285631,15.965500000005704,53993.95214651771,0.0528196127301362,1.1590276481825743,0.007921276591628243,15.894487421737836,0.003759222576406188,15.83988203457838,0.004072098220262645,16.14933345171822,0.025037517673704962,16.42743183064099,0.02760824216929927
200,-0.7832131165341707,6.549009105692676,19.97316666667757,53993.95037978319,0.0544860241764734,1.1573712186053635,0.008224628151145648,15.894627174424748,0.0038646902016292012,15.839526989088151,0.00422431251645195,16.15886410540851,0.025422568866558422,16.404606855823776,0.029160368950359856
201,-0.7835127815415035,7.210209440684896,21.957666666676232,53993.9506794482,0.05220559120447904,1.1600348549143626,0.007829104639771252,15.894298699659329,0.0037238799676337546,15.84010420831488,0.0040089257858709195,16.15077315433599,0.0248115209205297,16.412839317062456,0.026889410997901948
202,-0.7807034283832763,9.233796571621497,28.02000000001135,53993.94787009504,0.05079946190344979,1.161752268933765,0.007589067972928582,15.893970375405845,0.003639709623823207,15.840521112817507,0.0038750868168571243,16.145661069331847,0.024178371502575655,16.390715499670762,0.02464625469137082
203,-0.7817185935855377,10.198642517532184,30.917583333350194,53993.948885260244,0.0508852918644426,1.1621849164049642,0.00755413751797796,15.893942270572786,0.003646547935789922,15.840628979875449,0.003869884184592601,16.145534228244927,0.024343495505432893,16.40075675058598,0.02497467259538315
204,-0.7785039351365413,12.226218287088463,36.99066666667204,53993.945670601795,0.05123756312145095,1.1621036296414007,0.0075915101552950755,15.893852669930407,0.0036658675990542604,15.84062816607075,0.0038898438747890546,16.14440224635692,0.024789730934313504,16.396089744340493,0.026863635320459114
205,-0.7778593570837984,15.23700932978924,46.02110606061615,53993.94502602374,0.05069504013412583,1.162029738405699,0.007504160599891702,15.893833413576505,0.0036259583729781244,15.840568519503375,0.0038485602290720413,16.13717879079318,0.024578461247985867,16.395549575971643,0.027736091361269484
206,-0.7784691054112045,15.858442005703788,47.88723333334201,53993.94563577207,0.05041209279732643,1.1620586256846934,0.007504539904246899,15.893833710545456,0.0036076082911113212,15.84060565773139,0.00383171403462663,16.140359458517477,0.02467199204965685,16.397568737811728,0.028186203918444383
