comb,m1,m2,m3,Tmax,Tmax_err,st,st_err,gmax,gmax_err,rmax,rmax_err,Jmax,Jmax_err,Hmax,Hmax_err
0,-0.22267563659261214,-1.5447867477075004,2.9596666666693636,57112.556675636595,0.07212889015073974,0.7001548237060274,0.00760953593179144,13.623277113555515,0.006360023249264559,13.6767571868428,0.006003865314671166,13.88039783496151,0.032982738233858985,14.026047609179406,0.05658741995570464
1,0.7580131914728554,-1.2203479196420328,3.9440416666693636,57112.56036180853,0.07230716380888236,0.6998039365907803,0.007645848767828511,13.62316217705189,0.006389855539136256,13.676725361463506,0.006034275721313507,13.871793494228344,0.034030117588476926,14.028319300615076,0.05730381621504759
2,-1.2328401964769,-0.8987290853619925,4.908333333332848,57112.560173529804,0.07206093664832453,0.6998709659259228,0.007620616541320281,13.623187845790456,0.0063776885092732445,13.67674261583192,0.006023874460066035,13.875201792629738,0.034300246674937855,14.026167484125306,0.05792366077769312
3,-1.238967960824084,-0.5620790719331126,5.93666666666104,57112.56630129415,0.0726743191123243,0.6993705608036099,0.007707799174941449,13.623030346074795,0.00643961424962409,13.676698422386455,0.006083541139888736,13.863090740183079,0.035213604338877116,14.023619938182652,0.05972383018037155
4,-1.22886523467605,1.1006903208835865,10.894666666667035,57112.556198568,0.07187845380955464,0.7002454663314912,0.0075480579551677135,13.623310556961387,0.006342667270088199,13.676775153602172,0.005994831562113893,13.888249104633521,0.038136232990317334,14.022006066301815,0.06274311931414929
5,-1.2273764614219544,6.769179094134112,27.895666666656325,57112.55470979475,0.0723149596759639,0.7001822680987579,0.007609716135828503,13.623266965021648,0.0063586459286965125,13.67674523793289,0.006003212113677591,13.893206224383173,0.03864088408167212,14.030015089408943,0.06621419908631831
6,-1.2268914549858891,8.084219656130395,31.83933333333698,57112.55422478831,0.07286719730730949,0.6998723440325844,0.007688915944595993,13.62312348761149,0.006405242640368236,13.676684691910813,0.006046226552283774,13.896699972132252,0.03935669812088479,14.028686114444751,0.06729631698055084
7,-1.2268068986086291,9.098526434727924,34.88199999999779,57112.554140231936,0.07231036637208181,0.7002591087476442,0.007613705764336426,13.623294082229638,0.0063541108819825075,13.676757763998614,0.005996638658828493,13.89272793454185,0.03922643097742714,14.024062371963895,0.06717447622103762
8,-1.226765051833354,17.744568281501415,60.81999999999243,57112.55409838516,0.07225537783687225,0.7003890637434994,0.007609368997450297,13.623347844704202,0.006350110528491222,13.67680068956719,0.005991206636568976,13.891697109933952,0.03936787891121764,14.019016210123162,0.06961548550083109
9,-1.2267651485090028,18.407457073716312,62.80866666666407,57112.554098481836,0.0722553101995844,0.7003890669206879,0.0076093613645620665,13.623347863234288,0.006350104560670925,13.67680064409144,0.005991200920551755,13.891697112004058,0.03936784304253123,14.019016212642638,0.06961542019779274
10,-0.2271691027781344,-0.885599658334589,3.9440416666693636,57112.56116910278,0.07221945307675233,0.6997194588095907,0.007641684355081372,13.623136500703724,0.006390929472894665,13.676707945911309,0.006036716038694196,13.866257406102475,0.03470997775093445,14.035906212034734,0.057398014789459946
11,-0.22707697052828735,-0.564076970530247,4.908333333332848,57112.56107697053,0.07201050463317546,0.6997692908492581,0.007620662761884158,13.623155592456126,0.006380790650607832,13.676722537999245,0.0060280848234116,13.869670335036167,0.035013038717053836,14.03390666369914,0.05804410139993513
12,-0.2325419613989652,-0.22676418362486098,5.93666666666104,57112.5665419614,0.07256811714810296,0.6993222537256417,0.007699504503993363,13.623015430722553,0.006437525837155563,13.67668078045747,0.006082860371873924,13.857023624844684,0.03594443696014948,14.031661106184561,0.05979250036546311
13,-0.2240200463711517,1.4344243980716176,10.894666666667035,57112.558020046374,0.07183302927888631,0.7000456867252456,0.0075571668404563015,13.62324464319857,0.006352206641661814,13.676743924382613,0.0060054194114953505,13.881627338422998,0.03910006127878582,14.03110997303911,0.06296271094177674
14,-0.2231475917287753,7.102296852710424,27.895666666656325,57112.55714759173,0.07221189970616756,0.6999359101123777,0.007611010218002084,13.62318629095909,0.006368508869713167,13.676719137345156,0.006015897150209394,13.886494951937754,0.0396094790804074,14.040293351089788,0.0664288846539702
15,-0.2226646507406258,8.417335349258792,31.83933333333698,57112.55666465074,0.07277991814454669,0.6996475709377857,0.007691359601137365,13.623050957354568,0.0064153380187993905,13.676655287594361,0.0060587930565176775,13.889966375172182,0.04036667321484824,14.039148264849757,0.06751054439693692
16,-0.22232059032830875,9.431901631891378,34.88199999999779,57112.55632059033,0.0722125057009929,0.7000598331533829,0.007614060820229917,13.623232357324053,0.006363103869733694,13.67673008555936,0.006008061648363027,13.885772038335963,0.04023960742778494,14.034483130953289,0.06738041533552408
17,-0.22220281735644676,18.078019404861454,60.81999999999243,57112.55620281736,0.07216299617145515,0.7001949314285019,0.007611324774310487,13.62328779531166,0.0063597192468327285,13.67677286422012,0.006003015008354629,13.884642707540156,0.04039611363319144,14.030079016518071,0.06985266817092568
18,-0.22218856870313175,18.740922542405315,62.80866666666407,57112.556188568706,0.07215546388523782,0.7002032218451854,0.007610250955735428,13.623292174433347,0.00635902419362304,13.67677027606868,0.006002299970039766,13.884640284816614,0.04039188249317924,14.030078421643095,0.0698433656529042
19,0.7546434183532256,-0.23860658164873408,4.908333333332848,57112.56373158165,0.07212096636683599,0.6995104917529867,0.0076457722210296255,13.623070366970934,0.006400924143347626,13.676687639926543,0.006048657327084696,13.85952812548816,0.03619096729087567,14.036500772976146,0.05869756904606798
20,0.7495427837784518,0.09907056155255607,5.93666666666104,57112.568832216224,0.07257069199459706,0.6990803453454147,0.007712775171763882,13.622937130953986,0.006448238683652091,13.67664289200844,0.006094536209098478,13.845834149588594,0.037132085348857924,14.03435420472775,0.06038867240717109
21,0.7568128177372273,1.7590072621799966,10.894666666667035,57112.561562182265,0.07201254432134631,0.6996924875690501,0.007596105252170873,13.623129047797057,0.006381847288074751,13.676705188454724,0.006035119357425506,13.869213675047105,0.04080834050734888,14.034155902275629,0.06386651526055188
