Y,B,H,r,g,i,u,J,V,Tmax,Tmax_err,st,st_err,name
,,,26.390699077862525,25.206690511392132,,,,,53697.78476804299,0.15981313767665176,0.9267275776223968,0.022774263359898572,SN2005kc
,,,21.990259577105824,20.697672464206054,,,,,53697.8613413243,0.11298997424458118,0.8666775752143343,0.015506801935440762,SN2005kc
35.14771840420341,63.812825040376005,12.631214348686706,99.9304358974359,96.0191401440582,82.96795483364876,37.96272375606359,30.223825804015064,85.63652406938839,54041.197822217975,0.06915090844873503,0.7457573767571595,0.00782896003174988,SN2006kf
,,,48.4038016790623,47.82101824520282,,,,,54041.062053343325,0.07689572582923354,0.7502124387893288,0.007637669706492171,SN2006kf
,,,31.706705181883912,32.370282793832814,,,,,54041.16020142075,0.11061304853157736,0.745948713294064,0.01075061732364507,SN2006kf
,,,24.90850887859915,23.170388559098164,,,,,54041.23739157677,0.10013134197771782,0.7446014013731489,0.009633113324651048,SN2006kf
,,,18.42733045656383,20.444311721504093,,,,,54041.12092811656,0.14350086651526925,0.7511148106049123,0.013200461554098281,SN2006kf
,,,15.361747709352597,16.03295476024609,,,,,54041.25590699769,0.1395455301464212,0.7219621392820597,0.014174310004405772,SN2006kf
52.245363137265315,59.86864693660209,21.657571489468456,91.63341172752096,84.26508534799191,67.27608460146479,24.356163982665418,28.151313590094592,75.36244750466976,53705.19438687179,0.05044510868693383,0.8329832352054501,0.004459618716468449,SN2005ki
,,,45.42432807667703,39.8242368822771,,,,,53705.26328359703,0.05897187522715328,0.8238792036174676,0.004978072235563075,SN2005ki
,,,30.761276767070353,28.430578447112037,,,,,53705.285154357174,0.074081212759393,0.8237022158801265,0.006176428931419354,SN2005ki
,,,22.30951490934888,21.172664424860454,,,,,53705.370151422714,0.1087134818433078,0.824188948507018,0.006787885012131495,SN2005ki
,,,17.33742239881487,17.290970779721057,,,,,53705.17566513006,0.07674968347289501,0.8342352763718838,0.006485108013887786,SN2005ki
,,,15.57229256662543,14.274445348948468,,,,,53705.22270148298,0.08025451882616828,0.8360569315251769,0.006755355513097098,SN2005ki
76.4095588235294,87.06697573978606,74.85729166666665,105.80408667781494,100.06555698200569,79.78519931794116,51.557307176990626,60.83554987212276,94.19458575362167,56265.57977253626,0.07025354696321517,0.8736532918789401,0.008390968062288836,SN2012hd
,,,54.3048077298978,50.026233965222445,,,,,56265.605707582516,0.07942676131578551,0.8732464494487242,0.008702658394980724,SN2012hd
,,,35.60306052946808,33.43785223085843,,,,,56265.61466643015,0.08445721237120782,0.8713325045052859,0.008971687194463576,SN2012hd
,,,27.116966971153353,24.290371602253256,,,,,56265.50509696518,0.08980814507404551,0.865471982980741,0.009354904756862289,SN2012hd
,,,21.091451395573408,20.53777141046639,,,,,56265.58436757474,0.09418443761545428,0.8697551442395651,0.00961483428803728,SN2012hd
,,,17.98855573763337,16.739728857510762,,,,,56265.47092301254,0.11405664780895465,0.8816134672524302,0.011280814645290372,SN2012hd
159.78848039215686,154.63586800557954,58.13544047112255,234.2114157509158,176.37501619433195,188.50460880999344,62.958397189963996,148.71828125000002,89.11132698559231,53278.74273856425,0.0728076492719251,0.8172569141785748,0.008551697107332308,SN2004eo
,,,135.03983719271133,76.4868936654231,,,,,53278.74492886274,0.07586584164717407,0.8172283252437303,0.0086122304114933,SN2004eo
,,,89.88311774580153,51.861896210577996,,,,,53278.77040792104,0.07476495871426167,0.8194620354480464,0.008281046469504815,SN2004eo
,,,67.04608061207388,38.377377363461605,,,,,53278.75298026626,0.0737491518105118,0.8260600277358803,0.007958487511921505,SN2004eo
,,,53.74246072027765,30.546376911026318,,,,,53278.80074532971,0.08111711300021317,0.8155060010211425,0.008748804812866206,SN2004eo
,,,44.68195101345304,25.134390824376023,,,,,53278.84299281285,0.08061800488882445,0.8187055040700103,0.008598041528050963,SN2004eo
41.6989947755418,70.99892895765903,30.261728116703253,93.07711375342082,98.91524426200715,78.20572709698331,43.14656104868394,40.039401634508444,92.21528902381456,56669.88904479691,0.03654930696660681,0.7382169727750266,0.0041114215869790405,PTF14w
,,,41.83134509867155,45.473003863715874,,,,,56669.923690492324,0.04312936857216575,0.7352627682734215,0.004570484899267046,PTF14w
,,,27.430252117324574,30.67312887804675,,,,,56669.885509880085,0.04566315902769522,0.7319191529701343,0.004709914329665636,PTF14w
,,,19.9635106844284,23.340421746362907,,,,,56669.93978345843,0.055651314757867984,0.7292590202899853,0.0057374685062139595,PTF14w
,,,18.816489067880905,18.888677173335466,,,,,56670.03100001094,0.06606042477904585,0.7218918959096776,0.006955993456786553,PTF14w
,,,13.455340515790587,15.611031663785617,,,,,56669.83043813727,0.09833369968875405,0.737592217853166,0.009654452426456251,PTF14w
49.66094272575251,82.68985542970461,36.6347280993203,134.6663719205631,126.25033424708998,109.11039851774044,62.65566634037334,49.37782274247491,110.67646032550071,56648.88939592152,0.07709334835703109,0.898939049456095,0.0068901593426894244,SN2013gy
,,,67.01247041133426,61.231087409982784,,,,,56648.84411902945,0.07928636476550821,0.9051532719030793,0.0065923312304055105,SN2013gy
,,,44.74937733455133,41.45602594791839,,,,,56648.805157405484,0.07721153255452644,0.91238915951104,0.006232004618539382,SN2013gy
,,,33.364937647821186,31.528642290718384,,,,,56648.84323355545,0.0827391863996064,0.911873426141688,0.006514998183866676,SN2013gy
,,,25.625259553221603,24.85060722740631,,,,,56648.79141847083,0.08782152962003668,0.9124716427288413,0.00681105492148842,SN2013gy
,,,22.2745645720801,21.345677390967474,,,,,56648.8871244645,0.09997965322156156,0.9109014185980168,0.00764435893979707,SN2013gy
67.75213046757166,62.66015716943369,47.20438104960678,81.87428221696607,71.25786385796629,58.923616708940706,45.09877100260523,70.80354166666667,82.83374371348923,57054.30121846295,0.07042247630111809,1.0052865487806393,0.010191113919708344,ASAS15bm
,,,41.41982454650334,31.29882192109322,,,,,57054.36970490067,0.07974681344680036,1.005254494064861,0.011410345089897298,ASAS15bm
,,,27.493802513357885,21.442141003565368,,,,,57054.35205704952,0.09869579326360159,0.9900730964208371,0.013630922641607443,ASAS15bm
,,,21.092981805697946,16.486238287196485,,,,,57054.5460885237,0.11285383663651184,0.9870193785640502,0.015407347214410866,ASAS15bm
,,,16.136016040077784,13.368404178738668,,,,,57054.29521311044,0.1369646091854118,0.9944961552742988,0.01896847666748717,ASAS15bm
,,,13.841420942501546,9.999700458879708,,,,,57054.34341300974,0.17833912553107045,1.018703929108616,0.02650870932438836,ASAS15bm
75.9628344584486,87.17751989389923,57.296615082428424,147.0362934981685,142.60583333333335,135.62876436781607,55.13913953553676,65.1689770203597,130.39888888888893,54174.45570155953,0.06548273631701439,0.9304407090997676,0.007101900804994507,SN2007af
,,,77.21086353685808,74.97590276625263,,,,,54174.473450913894,0.07747019202288327,0.9228194583422796,0.0075326339608406,SN2007af
,,,51.506037877721184,50.21887113166292,,,,,54174.548745446395,0.0800832494676051,0.9219801854305681,0.00736443886057692,SN2007af
,,,38.737185320869855,37.92160295224171,,,,,54174.47234978421,0.10592556737001343,0.9361799244871275,0.009524843564704346,SN2007af
,,,29.747467178560022,30.610725190527877,,,,,54174.562040740304,0.09827796514983414,0.9312208652252568,0.008584623785053608,SN2007af
,,,24.907985992181732,24.88366758151088,,,,,54174.503609735955,0.10391047229356522,0.9231748127242595,0.008918865094897655,SN2007af
55.297640686439635,31.268394445564123,66.08299708177586,31.04464587039527,38.45825391007479,23.268100813675616,33.81674321428551,80.52490452000089,29.078286721916026,56295.660886175945,0.03922042420095651,0.8480711705944612,0.0031459296240211204,SN2012ht
,,,15.066902297728127,19.389946379931576,,,,,56295.514017273665,0.098134295026428,0.8520699944931338,0.0075842619637441,SN2012ht
,,,10.15023782707384,12.614124138598582,,,,,56295.85033242282,0.1299965593339075,0.8445622861094222,0.010049083547635382,SN2012ht
,,,7.746778006512538,9.71348869687051,,,,,56295.60274550074,0.1633834723986712,0.823946987534859,0.013253900948507044,SN2012ht
,,,6.579207651177233,7.677552757630163,,,,,56295.252165672275,0.2906350809200745,0.920150304708308,0.020822719249821826,SN2012ht
,,,4.700343738982363,6.519810124469765,,,,,56295.18676998844,0.31415067862986734,0.8829015983323241,0.023336763741740228,SN2012ht
31.076298835323605,46.97894265232975,15.956194955524543,38.332199355019114,42.704678686029645,31.19738806652047,25.955817345399698,28.640626731506043,50.85522719598356,54022.18474673702,0.20272761249779708,0.9331854356905617,0.025309080779947195,SN2006hx
,,,16.315850632561446,25.86307515853717,,,,,54022.07917787111,0.22793832645849083,0.927161899751202,0.0284960461855805,SN2006hx
,,,11.312806703994863,15.91199401781283,,,,,54021.98766917202,0.21318845460775532,0.9462974319031807,0.027689690782112388,SN2006hx
,,,7.951758756452962,12.77956153932477,,,,,54022.36058149722,0.30284512696142785,0.900641536222137,0.032428200081695446,SN2006hx
,,,6.132685750395639,10.516205029198474,,,,,54022.27269505274,0.415675957817811,0.8900832893483226,0.04924529321610951,SN2006hx
,,,5.4443718426283,8.479343280560963,,,,,54024.03456287748,1.9027650494598911,0.871989173189588,0.05980805778446171,SN2006hx
21.483876957227015,78.06727939080886,18.81827971127342,102.96362265330818,92.18129721153593,79.67240415448545,46.22244396024465,19.555335826494815,90.3815856648776,53405.9813985698,0.02473516690205756,1.2128860295826303,0.0025685998862187563,SN2005M
,,,54.08796781613042,43.03875776750159,,,,,53405.97799927852,0.039092409816859644,1.212646152314679,0.0037917662109707355,SN2005M
,,,36.03565752463124,29.328137781965403,,,,,53405.98422056722,0.05705438429709439,1.216687287142551,0.005181064177515293,SN2005M
,,,26.55133213238352,21.6027867145858,,,,,53405.945887017224,0.07169073790701214,1.2163639970103637,0.006293712048004284,SN2005M
,,,21.194665220253505,17.20274777750036,,,,,53405.971383760145,0.07557222349308643,1.2092489180445918,0.006579678584188852,SN2005M
,,,18.001987372474648,14.450028183978715,,,,,53405.991578683126,0.11813185249443235,1.1937062280324764,0.01003521099914035,SN2005M
91.82043956043958,136.77632692307694,44.347677345988906,214.12416666666672,160.79091666666667,182.2425,56.466051307213675,69.13565545867178,191.16075000000006,54883.28495327119,0.07184947891445596,0.8818855375198802,0.007835951542209067,SN2009ab
,,,108.75933056268246,83.54137641479437,,,,,54883.29875473,0.08543874914627458,0.8828331692681185,0.00876906003935686,SN2009ab
,,,73.35361224653128,55.547542527765785,,,,,54883.24209585212,0.09612142730288355,0.8846927869499844,0.009526457508460909,SN2009ab
,,,54.632192761910005,40.918417478848326,,,,,54883.38734042815,0.11911695631569592,0.8793239705242865,0.011718951178176333,SN2009ab
,,,43.45790918427977,33.047353956269674,,,,,54883.177529083754,0.12825964474181548,0.8817354940113816,0.01242278285791127,SN2009ab
,,,36.59325501389761,28.11242089449917,,,,,54883.28984405837,0.10972744345452164,0.9104617788388225,0.010532743247284268,SN2009ab
36.48951889820806,66.79873178166524,10.874831846477306,98.19998009887718,87.27289854617061,79.91461690863443,33.01130999677003,25.73580199866965,91.54488482699534,54534.34263748144,0.18388239001772408,1.189216258681556,0.02133836155868493,SN2008ar
,,,51.912302559155236,46.829363428688055,,,,,54534.6875843673,0.09888570696918347,0.9811856511611786,0.010437074417899964,SN2008ar
,,,34.44378419959065,31.58385964012404,,,,,54534.552491215756,0.14198611453124893,0.9868422145404889,0.014272074115433155,SN2008ar
,,,26.46440455320058,24.369014886827458,,,,,54534.7020939159,0.1601421433567183,0.977954866075805,0.014923280522939814,SN2008ar
,,,21.121699101016695,19.50601402646943,,,,,54534.691829603806,0.18848805926453677,0.9817005463714824,0.017423796081012403,SN2008ar
,,,17.092745561059395,15.246172022192491,,,,,54534.21862505716,0.21719420670423903,1.010712911393034,0.022244107934832155,SN2008ar
105.20166666666668,42.619035787060234,71.63082711648984,66.33058101135192,79.71915870762975,81.29996809946631,27.75030328825285,101.39418391063128,57.504417868230725,56361.34419696974,0.047119608716982314,0.7786324939995716,0.004766213033161006,SN2013aj
,,,33.40569153112186,41.243811148905735,,,,,56361.4792062619,0.06639814359933192,0.764937549427013,0.0061286655819894394,SN2013aj
,,,22.32311727902607,28.21349338417442,,,,,56361.218272164464,0.1147600749386875,0.7843854319069646,0.009241488295330405,SN2013aj
,,,16.341937119601177,20.568899728074598,,,,,56361.32138949903,0.10757277853277986,0.7547477545530442,0.009404061039895361,SN2013aj
,,,13.35965715460999,16.492704274218653,,,,,56361.35187133967,0.16592555229311476,0.7673014224955436,0.013728336693378473,SN2013aj
,,,11.003605380510043,13.931511701062778,,,,,56360.94148399516,0.1981159703098104,0.8053314447322595,0.01400060402628227,SN2013aj
59.062883112918406,139.93270833333335,31.370443957260786,216.85277777777776,187.34069444444444,171.6152777777778,38.39562522060693,42.22435972553164,160.91625000000002,54227.40620967257,0.10612706780735068,1.0524617032469727,0.012917649752446738,SN2007ca
,,,113.9774520454076,99.03532076238152,,,,,54227.42222871489,0.10961263973712547,1.0588966995146578,0.012882839216221678,SN2007ca
,,,75.97424836540232,65.47936531889076,,,,,54227.56158725191,0.1272874481180743,1.0528291889147714,0.014332234688491536,SN2007ca
,,,57.26621186661566,49.50229795464353,,,,,54227.471098723196,0.19396340078596103,1.0601210656540947,0.022521320929238354,SN2007ca
,,,44.82924757403431,38.89261805489558,,,,,54227.61677140899,0.1208256246194388,1.0565645026767343,0.013982810285758046,SN2007ca
,,,37.715792297188784,32.136723622307535,,,,,54227.473839408674,0.17919357143132117,1.0650554459799273,0.021636949456991284,SN2007ca
29.085790959206577,104.53779166666669,10.498617097380496,129.65221153846156,129.1714119061086,89.61213706636502,50.349627314135894,27.540410452281606,118.85614583333334,54801.49158134781,0.051835740913243826,0.9983161073784402,0.007152387260334553,SN2008hj
,,,66.5741372838884,67.48604570072247,,,,,54801.50425439883,0.07839204996705323,0.9899514614188455,0.010156059150682987,SN2008hj
,,,44.26005623512047,45.85998770892968,,,,,54801.52305636083,0.11777228333734242,0.9910623632884251,0.014940292721084728,SN2008hj
,,,32.202909054612995,33.67508949945421,,,,,54801.54752609935,0.16047782290404883,0.9773110065044736,0.019615753016198403,SN2008hj
,,,25.769479694646062,28.436885184115628,,,,,54801.54423047841,0.1678696968846056,1.0110245155825426,0.02208651396746935,SN2008hj
,,,21.904535782934172,22.985171392939044,,,,,54801.683388864236,0.18157295398406262,0.9859155903976159,0.022637900134430188,SN2008hj
51.037160183066376,90.31161235290615,58.459088164251206,104.70672597724989,112.8261140045762,72.67812805671467,63.0250124944112,64.0125408496732,93.91031410256412,57013.872414246674,0.10661363361717843,1.1375534622310264,0.01897469449533509,ASAS14lw
,,,49.055001996034306,55.31483491288058,,,,,57013.945037465666,0.12625563078379218,1.1513311971877622,0.022506035985317127,ASAS14lw
,,,32.423253424468705,36.5571488117045,,,,,57014.06544550129,0.1319250538695027,1.1433306782789256,0.024993645575093124,ASAS14lw
,,,25.021800957427473,27.30628732049416,,,,,57014.128263757746,0.12827345446773503,1.1313398155618695,0.02680689043646903,ASAS14lw
,,,19.185651568206993,22.342181933071277,,,,,57014.069849518535,0.13831416239090363,1.1295959160086873,0.029321393145059483,ASAS14lw
,,,15.825000059847923,18.268700400746916,,,,,57013.87976457826,0.001094941568176235,1.1283968608513957,0.029787323587614434,ASAS14lw
73.75083333333335,95.83953954011001,40.704098052895574,143.04954647435898,124.75446932251121,105.50698026092184,46.09272728527564,45.3810249239237,130.80343404183537,56623.27139223327,0.043758369643108315,0.6353736913593306,0.006484540936035266,PTF13ebh
,,,69.21867502996562,50.41164613206942,,,,,56623.26004801402,0.04442090100312328,0.6341269353509184,0.006570830859609241,PTF13ebh
,,,45.90969578912109,34.03000831615137,,,,,56623.27794608721,0.05488554948885417,0.6358406637791364,0.008161295657976561,PTF13ebh
,,,35.008780562635025,26.399226128553533,,,,,56623.2526547251,0.06036048342093633,0.6289775050803611,0.00907890984251788,PTF13ebh
,,,27.515852555887413,20.672301934989004,,,,,56623.318158244045,0.06441558576631917,0.6179134822999913,0.009792563024922936,PTF13ebh
,,,24.190178695805578,17.69310675429181,,,,,56623.24811850461,0.05711688514733862,0.6307583679351776,0.008625674433077945,PTF13ebh
83.4709365348816,90.19515364814836,61.72421117131063,90.68916749369258,100.4938189269941,64.03098205153826,36.665085834167634,115.1826388888889,94.90843580601702,56935.251841929035,0.06622413075622892,1.074060845749807,0.011692774228904773,ASAS14hu
,,,42.385874240763584,49.744915123015105,,,,,56935.34246422344,0.08538201179960662,1.0764452425364204,0.014990502519703531,ASAS14hu
,,,28.108073540779998,32.38241149159282,,,,,56935.21122111665,0.10054028868954908,1.077458608395405,0.01724781534962173,ASAS14hu
,,,20.762966419500817,24.529489846703992,,,,,56935.26965044564,0.08515145128733402,1.093002781360171,0.015940841442571994,ASAS14hu
,,,18.047863438750472,19.372883764061235,,,,,56935.21438827184,0.1252570703105654,1.0845737718942914,0.021883509368662856,ASAS14hu
,,,14.396847130545334,16.7929308759105,,,,,56935.44879232905,0.12767348726668865,1.057912897992944,0.018884792780266255,ASAS14hu
33.44216083292822,96.08050383710811,19.95228395199802,114.46138016032626,108.46902988540634,102.9580708571054,31.533981602313315,26.136862748651932,105.43926782919108,53993.95451447092,0.05447454112539394,1.1604738135303156,0.008241105178306344,SN2006et
,,,53.20064817749778,57.48067184772651,,,,,53994.04028682324,0.0764068431526005,1.1591316728492365,0.011765272070924815,SN2006et
,,,34.63143830790483,37.248356521883345,,,,,53993.89327941938,0.08822609653922499,1.1773624036589647,0.012425836799523584,SN2006et
,,,26.370000148587426,27.696659858020396,,,,,53993.715455515834,0.00034877460424010553,1.1657880682839947,0.01918987660722578,SN2006et
,,,21.845872006539423,21.738727913378458,,,,,53994.02285751255,0.14070852783000337,1.1890150742124215,0.018899890312129703,SN2006et
,,,17.05299079262789,19.21696524216477,,,,,53993.7107477692,0.2049334417196705,1.2061571120716421,0.01430617078684877,SN2006et
51.79901986408521,104.3561086326479,58.41564048557727,124.02877259490576,109.03289182287234,98.27355051275443,56.931284538337025,102.2599292390215,72.92918188053685,56288.92841148131,0.042364835813309756,0.971683342240137,0.004571223948226543,SN2012hr
,,,61.38959787468859,60.20025346603587,,,,,56288.92622188146,0.04757760985924204,0.9706380276733387,0.004720743599730203,SN2012hr
,,,40.863708708184205,40.39737905339819,,,,,56288.8368287325,0.053945636164775775,0.9715163188872703,0.005301275953860159,SN2012hr
,,,30.539710097895984,30.052715708723,,,,,56288.988688273115,0.0637432815432224,0.9755106871428632,0.005934673711013998,SN2012hr
,,,25.28729718889698,23.414799630731785,,,,,56288.99663502872,0.06476113126574307,0.9586696310693303,0.005732319379297356,SN2012hr
,,,20.42395327445091,20.124241079253864,,,,,56288.89126384305,0.08504378768235109,0.9662680739633517,0.007784520680307511,SN2012hr
71.44548059723215,129.139749599359,64.28611018622576,147.67211419753087,155.97433823529414,86.99927232933307,49.05844743897976,55.74391871692897,138.94937591374273,54419.90571131876,0.0784919483722923,0.5951977220077824,0.010710507491842021,SN2007on
,,,68.45144816553295,78.34552800085105,,,,,54419.873437162605,0.08308352373471235,0.5937772098531839,0.010484541410594633,SN2007on
,,,46.77507652664545,51.39324961142139,,,,,54419.845967736524,0.09369961794429955,0.5755599958886742,0.011199999362439003,SN2007on
,,,34.10984850290793,38.12330422007719,,,,,54419.709885767494,0.11950268476595383,0.5883065161064488,0.013174263067244205,SN2007on
,,,28.996719042349763,30.990957150621167,,,,,54419.82270827024,0.09917811154260756,0.5684120961112676,0.010898570678322023,SN2007on
,,,23.872657282898235,25.163531168840603,,,,,54419.96981853342,0.1217425243513168,0.5697739529619607,0.01303012813544005,SN2007on
52.71033140259787,82.61153155943572,23.22734904501558,125.35957870560814,117.31300025029905,96.00071319880311,65.71196693401242,30.741532709799692,111.91473242957233,54878.39773575926,0.03685455080201126,0.9020982821746841,0.005277796883296876,SN2009aa
,,,58.496030642081436,61.550278275390355,,,,,54878.3533879927,0.04830607756131423,0.9020729880569237,0.006700739498888932,SN2009aa
,,,37.89610586380189,40.172029375656734,,,,,54878.3667761215,0.05508713038897075,0.907725361067881,0.007474930767379423,SN2009aa
,,,28.967547489275415,31.81841083384508,,,,,54878.40671298328,0.05926712691889249,0.9095697294351703,0.007998339185880922,SN2009aa
,,,22.67134866928522,24.398259115792314,,,,,54878.38750671364,0.08629032237182097,0.90023124165736,0.011705282340977022,SN2009aa
,,,19.01265519792431,19.855082113589575,,,,,54878.308337956194,0.08689859236552555,0.8811156857068267,0.012161351079879312,SN2009aa
125.71770227920231,128.7395277777778,94.09616284762747,174.22143678160919,166.63458333333335,147.63510545905706,40.20250474720091,129.8778511493137,159.81049627791558,54730.330853400126,0.09782304186443443,1.0871145496167205,0.014801093788621702,SN2008fp
,,,88.64968704340048,79.38334068335263,,,,,54730.33700831172,0.09554679549823965,1.0863954626509413,0.01355987263635444,SN2008fp
,,,59.404228844661176,53.45783142659751,,,,,54730.41581768413,0.09832730480636806,1.0813375638300686,0.013017769014695363,SN2008fp
,,,44.92755357422845,39.22873813137293,,,,,54730.29249271553,0.13535919690193546,1.0735669804398447,0.01628743933037607,SN2008fp
,,,34.436937119601176,32.30865603065938,,,,,54730.13625272785,0.16240441697019573,1.1044707456846072,0.02279250557010332,SN2008fp
,,,30.42779651924648,27.16497082873366,,,,,54730.49052896499,0.18958315345758284,1.0587723038003456,0.02011226017586602,SN2008fp
67.85625,113.12116666666668,50.16739130434784,157.43763157894736,164.3969298245614,127.53450000000001,59.83511000745327,43.428,130.76925438596493,56261.69555975953,0.028747666421374666,0.9843971199666289,0.005603627624261702,SN2012gm
,,,80.45228386527525,89.5880719963343,,,,,56261.65874093028,0.05672965502506019,0.996704099434543,0.01108139468177702,SN2012gm
,,,52.77216176304055,59.554725394380476,,,,,56261.58661928954,0.06572350306009349,0.9854132907920229,0.012611864551873943,SN2012gm
,,,39.760692210776405,44.66644827266813,,,,,56261.69097488908,0.10149228917173626,0.995673415457061,0.01981394416758924,SN2012gm
,,,32.25901463658798,35.26137988245236,,,,,56261.6302334791,0.12579803933675746,1.0222539587402129,0.02480499869679755,SN2012gm
,,,27.633905564416732,28.943202870311445,,,,,56261.711949950506,0.13756212997690687,0.9823770496875698,0.026694657467367593,SN2012gm
44.88002130572432,79.58201817998994,38.490794894271225,84.86080388633388,83.38538989838852,73.91635647293211,46.26915611386336,58.63502996670368,86.4162291921357,57015.41626020478,0.05727120931591221,1.1116774554797313,0.00962908774096564,ASAS14lp
,,,42.398127616234,40.980158317201216,,,,,57015.278720237475,0.07268841994407176,1.1641118327927666,0.011266291174346348,ASAS14lp
,,,27.928220105735566,26.945091949648795,,,,,57015.34649527378,0.1022246490907197,1.1120983148505177,0.015077156938755847,ASAS14lp
,,,20.974312038477272,20.459050906035056,,,,,57015.38407753664,0.10743337527787776,1.1891512273835654,0.013303269078362871,ASAS14lp
,,,16.321194834526388,16.326214554548788,,,,,57015.488253420095,0.14958227825702436,1.0551158434771073,0.014071008259960537,ASAS14lp
,,,14.071644536257375,13.677448311796555,,,,,57015.42374646693,0.1470634405085042,1.0885970909021074,0.01710273474309991,ASAS14lp
38.33730419991806,55.286000000000016,17.339382209405503,107.7812435897436,90.00891666666669,74.19149797570851,21.086214285714288,35.172824621765294,79.7809935897436,54851.983243122144,0.30775512647727904,1.0728404922771961,0.04384497609611357,SN2009I
,,,52.61404158335161,49.523572636134205,,,,,54852.2210094715,0.3978339702195492,1.0456765733319213,0.0517837859006493,SN2009I
,,,38.08652268243063,33.711457928285306,,,,,54851.94467254604,0.45504743649764434,1.038958798090241,0.05825440114584132,SN2009I
,,,26.768434655862862,25.2474027773761,,,,,54852.24184776333,0.35598312904351836,1.063104697215657,0.04428423037332553,SN2009I
