name,z,Tmax_gr,Tmax_err_gr,Tmax_grJH,Tmax_err_grJH,Tmax_AllminusuB,Tmax_err_AllminusuB,Tmax_AllBands,Tmax_err_AllBands,st_gr,st_err_gr,st_grJH,st_err_grJH,st_AllminusuB,st_err_AllminusuB,st_AllBands,st_err_AllBands,gmax_gp,gmax_err_gp,gmax_gr,gmax_err_gr,gmax_grJH,gmax_err_grJH,gmax_AllminusuB,gmax_err_AllminusuB,gmax_AllBands,gmax_err_AllBands,rmax_gp,rmax_err_gp,rmax_gr,rmax_err_gr,rmax_grJH,rmax_err_grJH,rmax_AllminusuB,rmax_err_AllminusuB,rmax_AllBands,rmax_err_AllBands,Hmax_gp,Hmax_err_gp,Hmax_grJH,Hmax_err_grJH,Hmax_AllminusuB,Hmax_err_AllminusuB,Hmax_AllBands,Hmax_err_AllBands,Jmax_gp,Jmax_err_gp,Jmax_grJH,Jmax_err_grJH,Jmax_AllminusuB,Jmax_err_AllminusuB,Jmax_AllBands,Jmax_err_AllBands
SN2013gy,0.014,56648.88942021457,0.07709266269638829,56648.92145448678,0.06852693427048266,56648.99590363977,0.04882134049465584,56648.77943364153,0.03978370389169749,0.8989355614687566,0.006889972312961548,0.8974331101585739,0.006139318419480859,0.8990634018484792,0.004102406632741709,0.8947597052896722,0.0036479394306142476,14.832249988979747,0.003725225278564981,14.845296312745148,0.004548295956749465,14.843347004356584,0.004546370567167547,14.847645008748366,0.004547272883548707,14.816065214344945,0.0045421971668979195,14.89519162775623,0.004265533138860797,14.831309081276196,0.005946913946487564,14.835003047839827,0.00594084780497918,14.82260963424216,0.005953832071827077,14.820377325892096,0.00594553931589338,15.381397925091644,0.02460983665473137,15.248222977812834,0.02121083105938433,15.218365068550774,0.02108191457536975,15.2467437264073,0.0213450496987161,15.166700267075894,0.02087349167256882,15.110223261095303,0.016334277759234458,15.101080104672555,0.016192603604974806,15.127288326785305,0.016317593831105204
ASAS15bm,0.0208,57054.30122420118,0.07041991190485923,57054.15572352967,0.13481532562446427,57054.25677236521,0.09356476676538092,57054.16999600943,0.07151867251178419,1.005283169699646,0.010190011345218098,1.0917170474699387,0.024902405128558593,1.0875997109703324,0.016658639750879976,1.0047304634058416,0.01032157761662854,15.954606900616062,0.008377888868090953,15.942383299830006,0.004835421109691114,15.946272272762243,0.00543876008242358,15.942770968550683,0.005412054333865864,15.930197375359974,0.004827388630395442,15.790131770079757,0.0059062095607286865,15.787673845875673,0.006085712106771723,15.851105686262017,0.007309195584551208,15.844620624162026,0.0072440622293239425,15.817150474989546,0.006077221127068121,16.0182767711354,0.03772484929199704,16.170093254377402,0.028963254789813868,16.17025471251674,0.027961888705979945,16.138425643003675,0.01570499073618629,16.069182388746718,0.031018528874857457,15.977271726458557,0.016281650494305997,16.01681183372048,0.016039517871313514,16.003943183474302,0.013486011245537291
SN2007af,0.0055,54174.455701576604,0.06548274210957548,54174.49577655742,0.043386087445792865,54174.56503349306,0.03502631402771008,54174.42416188607,0.03049176630731745,0.9304407047596019,0.0071019020944369975,0.9340167563441586,0.004278445468899572,0.9294737611840131,0.0033001454933393776,0.9231603154264256,0.003155673320315326,13.176049341155682,0.006563136134928685,13.19747791074905,0.004585446329600664,13.192889685391759,0.0045908451699507614,13.206916072764127,0.004583749818274219,13.207017459846202,0.004575045356651817,13.207927967094678,0.007672235570478439,13.172684570777296,0.005977254232660047,13.188793612331715,0.005978055870321107,13.185351083861,0.005981405200605403,13.18303246219827,0.005979422941203034,13.64291718410792,0.00824517658524471,13.616779223039764,0.018302280016069768,13.594707516274116,0.018613175862105764,13.588320051341167,0.01911791234671131,13.50188161214525,0.005156901009689145,13.483023763640812,0.015187259406467094,13.470956259287313,0.01529301653276829,13.466007289925788,0.015477120664730953
SN2012ht,0.0036,56295.66088596198,0.039220425196137235,56295.69584836349,0.04319513725036534,56295.702690539605,0.04319766992331732,56295.73103008099,0.03387697258015419,0.8480712157087835,0.0031459277141740113,0.8416063860911357,0.00375940483869306,0.848702826860086,0.003096340843791531,0.8534184974437914,0.00277740025922884,13.051190457854938,0.016847442294339633,13.050689522158962,0.0044770599502676955,13.053863550942747,0.004468549124045437,13.060923505912793,0.004477717878465413,13.061117954366281,0.0044847269676532705,13.139581995051032,0.021507901224204692,13.162193455957112,0.005686894856312008,13.133487363858343,0.005652026051409915,13.140174536345778,0.0056982241099526355,13.140935925048574,0.0057227967629457505,13.601039633183543,0.014454994215832314,13.63366626985907,0.020528954379913186,13.640628103041696,0.02088879086485107,13.642965547572356,0.021144582788921364,13.450810255336814,0.013027053178535865,13.495103399496607,0.017652712388485068,13.508322341972729,0.017490692130727292,13.511358823860647,0.01738046389059209
SN2006hx,0.0455,54022.18474674823,0.20272761914018048,54022.277525670484,0.1427741759201649,54022.14391139186,0.1571067969212478,54021.83333270912,0.1490704396207589,0.9331854066009408,0.02530908310914121,0.9370037696865599,0.016371490248280746,0.9611329510410163,0.018654423679391127,0.9809972350297789,0.01758884680557324,17.466405294887675,0.03874025122701008,17.528520913195212,0.004588538710715991,17.526829869292072,0.0045949329290923486,17.53182084343693,0.004640433994685169,17.525601490410423,0.004710445812366652,17.51118128355301,0.06701506588816034,17.43308069150125,0.006073994153773086,17.429267111644407,0.006081887860918823,17.415902570647376,0.006056880301847762,17.433385590482455,0.00608055694306846,17.222710733626656,0.23495454268796137,17.81295720950048,0.018235835021575077,17.77005833857921,0.017127686635326277,17.808413299882762,0.016634462775419197,16.66036250220221,0.5247792515903775,17.58167936435405,0.015138832775764222,17.626483434609163,0.014147852873157805,17.67295854042046,0.01360861332940801
SN2005M,0.022,53405.98139856865,0.02473516956588781,53406.0552171371,0.05625258894720338,53405.9207359905,0.040602673741408905,53405.7432008699,0.03213069622292446,1.2128860470921778,0.002568598394493198,1.2044163022439054,0.005805532249859294,1.2065241210786206,0.004303828755547995,1.2120327460767886,0.003708807194091161,15.924840952299252,0.004131997728746999,15.91809719656505,0.006469643206320196,15.909999679969108,0.006471876605712888,15.921115687627335,0.006468458165512389,15.908382528305566,0.006471329925858154,16.028519571455952,0.00405855378138615,16.02220767385122,0.0069990306117355405,16.03160111964787,0.006999768515390665,16.019921164181405,0.006999717056841936,16.02412177782274,0.006991260081183665,16.75186564526154,0.03180714862764209,16.558655918872407,0.03258056843205369,16.519747712019196,0.032164849148165205,16.535852680804002,0.03216883566699959,16.432026224222284,0.04207283175474254,16.292252604410326,0.02351706348647459,16.305884275602942,0.023295381011891093,16.321884077825658,0.023298951235097717
SN2009ab,0.0112,54883.28495315308,0.07184960394685007,54883.33845977266,0.060817875668205866,54883.33979573923,0.06522412381437188,54883.285246752785,0.09043451064359444,0.881885545659527,0.007835956243841343,0.885350406950415,0.0068734020048323964,0.8801657151336977,0.007083124249009025,0.8787214842307649,0.010627601560772658,15.318066185865256,0.005041243947328152,15.320423179061745,0.0045279884831373905,15.325556846309073,0.004532587029543273,15.335795406931073,0.004525365295518156,15.295798276057091,0.004523354855779602,15.181788996232054,0.0035986704107392915,15.161099634356056,0.005877025633671627,15.151472899419037,0.005893704057550221,15.137286101313741,0.0058883081477126365,15.143034016635827,0.0058785803661717305,14.26495414793398,0.626194340801359,15.267973110925475,0.021759621562015868,15.225165967426072,0.021856512976135504,15.27950226815393,0.021868915304944406,13.588780827269693,1.7237795264063638,15.174036405759743,0.016661858032974524,15.14624097720495,0.016751843496247247,15.196831586391937,0.016783917830113695
SN2008ar,0.0261,54534.61057064661,0.08655422601909465,54534.564981663716,0.12499914269529196,54534.64129375377,0.07501318669719254,54534.62401253593,0.061048763911780025,0.9779223797897011,0.010432447663573954,0.998501392617532,0.016143791576111538,0.9865101307970697,0.007639597427091456,0.9751476231506074,0.006643923272695016,16.337839331736415,0.031646862172377783,16.271042040579914,0.004699733912067504,16.268593930603057,0.004793461653462388,16.26287796753883,0.0047338370922359796,16.258817604738482,0.004689400961824673,16.360683504802097,0.046796527083273004,16.279212282046906,0.00604179053737716,16.313544064349077,0.0061168743832979685,16.30693728433198,0.006056493113523582,16.29728855645078,0.0060484485846450334,16.440460772166876,0.2263487291373853,16.845949999766503,0.01617957842321833,16.83729458299763,0.016545895990112407,16.82122377763703,0.016904806652374278,16.44672619520677,0.8384126758190944,16.64390454979802,0.013592508216095471,16.68120252544475,0.013628401210450947,16.667356927865143,0.013873030146911705
SN2013aj,0.0091,56361.34419667627,0.047119607926769905,56361.36482766093,0.06199554061774887,56361.314424151715,0.05296023669235811,56361.28592159406,0.05140069279035046,0.7786325466075413,0.00476621841210947,0.7671877737989072,0.006049131667070191,0.7716826002344688,0.004080554012894779,0.7793716793299249,0.004023094264102746,14.117210175910866,0.006954207567857179,14.102682746430162,0.004602160686988067,14.100714046519343,0.004698810704311736,14.100810310649283,0.004657657219768469,14.118874681734336,0.0045973003030507185,14.13448714285509,0.011987789234203204,14.171494303054661,0.005765531209658729,14.152003337251767,0.005876621954009552,14.163296422449754,0.005836614402564336,14.16002727643362,0.005766268759757763,13.167703546688406,0.6303056294330232,14.604435441312717,0.030082144685643412,14.628101049943432,0.028816289895097654,14.605690069603117,0.02674594007193149,13.309993085248935,1.6251104518251136,14.439682057815904,0.01982901100610009,14.47755532934056,0.019661618967957952,14.459380537118012,0.019379920699467628
SN2007ca,0.0141,54227.40621003565,0.10612707906232076,54227.4714281146,0.11866738378963122,54227.44922427629,0.09496732860465311,54227.37867554516,0.07499331247232888,1.0524617675855912,0.012917640977916945,1.0506888868463005,0.013884289118407101,1.051790367146565,0.01030560713733115,1.064367842689777,0.009334943191569639,15.945005177502544,0.0038187504422287992,15.94845673512999,0.005156912692249607,15.956845978457412,0.005143764051885273,15.965620189858253,0.00515322226052698,15.956633939785487,0.005247392635848054,15.69116765625239,0.0031660165466012415,15.70688527392669,0.006643715368586371,15.689374560795372,0.006617768059537046,15.686690225064432,0.006635789075060927,15.68955010278814,0.006857833758929701,15.700125145294233,0.03776872889108496,15.842814902019025,0.01854047834952112,15.838674349578362,0.018731566128290498,15.855434919576886,0.02177569693243796,15.71503618037899,0.01229604866510248,15.68726802244791,0.01428209494476757,15.705559544368413,0.014282846438550413,15.7137585428956,0.01481784437059111
SN2008hj,0.0379,54801.49158133378,0.0518357426086531,54801.40122037399,0.12553623462161,54801.35091775076,0.09579109581663542,54801.46815935378,0.07794636457319347,0.9983161125346681,0.007152388904573448,1.0082018279941618,0.01789222026066186,1.0927411818559563,0.015601462647907582,1.012780178390906,0.01076780667900608,16.778436357293565,0.0040480558688124725,16.780876364101385,0.004790119330485429,16.776972080904304,0.004843161324841397,16.790437670855017,0.005445513256924848,16.790928786411563,0.004865743786871219,16.862864835171127,0.0048845745436709555,16.85837341537899,0.00603302317845526,16.87641345722427,0.006079013470504907,16.90978263162969,0.007319770289042505,16.881064686458064,0.0061157437162112,17.20030221384722,0.5403997610207096,17.45689892563358,0.015504406767785629,17.4882939710345,0.029144302446784204,17.442772048003444,0.01533922189777372,17.529626262131245,0.03585617464663173,17.24547833346432,0.013474307989957928,17.326357887956277,0.01636782901718954,17.295970081353534,0.01338476181381094
ASAS14lw,0.0209,57013.872398551284,0.10662372663178313,57013.88982857459,0.10709950395557447,57013.85353589613,0.09109689078683929,57013.834795164556,0.07439278952261916,1.1375243034737972,0.01897467671349239,1.1327362216676504,0.01812952884048439,1.124799734880892,0.015705001279404506,1.1325256440308322,0.012632108001739188,15.576842105881004,0.004133991328572799,15.531073249988715,0.0057114512590570946,15.529586012219898,0.0056798569682568745,15.515393920031077,0.005630967607001068,15.525675302663966,0.005682470131478699,15.643935703538345,0.007492869574237066,15.682447257608363,0.0074175358916924485,15.68436401280907,0.007453797817705015,15.697779011351074,0.007485925360971347,15.688312694887895,0.007452877057307452,16.641558676847943,0.042110729873765934,16.301718477355276,0.03431276230384988,16.340757850028965,0.03401680342090722,16.306380093785517,0.03430431069192833,16.2187421246989,0.05449826486599389,16.066609550333073,0.01908093426673515,16.154089101868472,0.018475193514986533,16.119905075482958,0.019087684441221504
PTF13ebh,0.0133,56623.27139226425,0.043758370645898444,56623.264144047054,0.04177611413061016,56623.43823288756,0.03423143854063577,56623.31767234029,0.03122167585718521,0.6353736532958965,0.006484541354675137,0.6378083242976365,0.005719504076987695,0.6262785047356807,0.0044523509763250806,0.6098790359782953,0.004699913538442548,15.201223104480961,0.0038208437111663654,15.209405060799554,0.007117226125679851,15.20870340848403,0.007073340624653055,15.201232128715763,0.007273505187043952,15.162889043317154,0.007518415239069269,15.066348124425858,0.003598974550837291,15.072780867010884,0.007764197341149045,15.077446169031951,0.007728170786029607,15.083436732033409,0.007890897083704237,15.090065825481517,0.00811715841547212,15.253152966571538,0.02505697195736136,15.222775689113085,0.059143784634624136,15.228059135220455,0.0594488294316497,15.263051057372273,0.05834927315018242,15.120962340339968,0.033161073635681486,15.031543209251566,0.02561191655816724,15.053737167403938,0.025760106921788626,15.081381833545073,0.025831569571214484
ASAS14hu,0.0216,56935.251843619895,0.06622405516406389,56935.137101583896,0.09420468041087926,56935.21842984584,0.06861830500323819,56935.25114239914,0.07412912948576032,1.074060874227731,0.011692758746616844,1.1171891048245943,0.017692273040483965,1.1122860242329293,0.012374409072544914,1.1018966059421675,0.015045281915330822,15.57463403004227,0.00499656838152035,15.576962134419922,0.005318961547123879,15.575075988328077,0.005588656110092959,15.565689510668602,0.005558518974251533,15.585168487008342,0.00550046496662433,15.63379456975991,0.004939808908483276,15.66518070012383,0.0070323946324570355,15.702922425059263,0.007503744948781793,15.70909878947312,0.007489146709195519,15.687443945259236,0.0074237697123781385,16.34613005549191,0.19007092294979727,16.26124248207769,0.033377642225561166,16.280915821666294,0.03279602963068565,16.22220084110116,0.031095759136241373,16.18088288467171,0.006776323559745708,16.04082234414839,0.01794298953672086,16.104584396614236,0.017595226295393666,16.052424047099464,0.01690837838568943
SN2006et,0.0222,53993.95452800136,0.05447128868268692,53994.128408127144,0.09155928944566465,53994.08983069043,0.06036680683875485,53993.815536578404,0.05147025540592937,1.1604666011885643,0.008241693358219537,1.0974859752835815,0.0122821009677601,1.1018102920573407,0.00888211196990275,1.1009156344745825,0.008524396340629688,15.90658380117288,0.004901788435766832,15.913989563995568,0.0059247142924519205,15.903001115616746,0.005474733185941354,15.908051694970979,0.005499722550985572,15.908950305458855,0.0054957675726117665,15.82053856136689,0.0071317102379394905,15.837449369174792,0.007143915909289831,15.85585278694435,0.007373044854246202,15.840934094636104,0.007417462740173038,15.837401963627865,0.007407352052502008,16.309098273025352,0.02842040264235771,16.27010677660904,0.03022484160407049,16.24151909226295,0.03108546262455676,16.23200656119495,0.030906561512458294,16.132618074295547,0.02641827162023897,16.056673853697564,0.016628155916943093,16.073703021666727,0.016900041197551285,16.066155418087845,0.01684428369173629
SN2012hr,0.0076,56288.92841152336,0.04236483783150039,56288.93413415266,0.04552201029854522,56288.99414614531,0.03200928506125069,56288.962359207595,0.04309929553242914,0.9716833360235072,0.004571224893744803,0.9673770322729677,0.004582649603198555,0.9680522447252465,0.0032037726522566316,0.9541887096355233,0.004685386504723082,13.702905469409874,0.004259032999517277,13.707949929487704,0.004681706545518264,13.69959191859336,0.004667329769416397,13.694323387472114,0.004668453902476399,13.7290833540788,0.004629269066540622,13.826194644716562,0.004633967211623561,13.784411281606758,0.005970932980144827,13.79315110522506,0.005966236014867169,13.794454323705992,0.005968645157726939,13.775927544971733,0.00596687359539518,9.562092547885817,12.44845753582664,14.334815036662413,0.017021734650077693,14.342030263058014,0.016999664227113107,14.264604982588938,0.017334163586157525,9.796860094139259,13.952876156262144,14.180784288360421,0.014213114881591656,14.197987874750659,0.014171530775004874,14.128878451790609,0.014555579494823946
SN2007on,0.0065,54419.905708730774,0.07849145538657018,54419.947297847706,0.04609059925890173,54419.963339933325,0.04673353729984201,54419.79010952919,0.0361904844276713,0.5951966117489563,0.010710020831756692,0.580953984325578,0.004467205959224188,0.5856647551392911,0.003965162954905552,0.5770245963237304,0.003440584047922354,12.95827878064605,0.00715204146071497,12.957202472939812,0.007695645149653662,12.947094568929174,0.007822475062139853,12.944755337573902,0.007785925609410723,12.93460258788729,0.00785068602671389,12.907422683877957,0.0208808821899202,12.985819936581784,0.008311262488892208,12.996184167127648,0.008489650357376154,12.995316512009271,0.008422181162679803,12.997267061974721,0.008520597987017195,13.220076642974073,0.044541604252587665,13.312737295432346,0.053718136564920575,13.318321186177222,0.05453784572899941,13.320689673454329,0.05320204735763139,13.119870243681017,0.032669182393658056,13.090092427882915,0.025433579040809243,13.104174400691946,0.025542323440179468,13.104853097796155,0.025369307521273882
SN2009aa,0.0273,54878.39773577662,0.03685455055014576,54878.42644671655,0.03973192891323777,54878.38510581927,0.037099041276474856,54878.24898078446,0.05275890411418235,0.9020982794566927,0.005277799894289142,0.9132406179093188,0.005254673940813658,0.9142958152260842,0.0042424146087096035,0.9078480465017322,0.006829844824180157,16.319374575585186,0.0037355008741512003,16.3150254483249,0.004550457889638716,16.31838219577203,0.004562576611951648,16.327924594022196,0.0045622545382817655,16.29275746032346,0.004556687439240505,16.401243133246048,0.004907268046780477,16.380061057288675,0.005985654967854796,16.385900891835103,0.005981544360178803,16.37263509215934,0.005984589358702053,16.378100768735077,0.00599351407366191,16.9687295769445,0.01413422901018305,16.912435972980703,0.020004212307093004,16.873180134110818,0.019855407871396866,16.917589078483765,0.020407910276277877,16.709194574666032,0.01357296918890873,16.74142936738628,0.015833041916840172,16.738584889535225,0.01566799673549842,16.780500254989786,0.015888942659886
