g,r,J,H,Tmax,Tmax_err,st,st_err,Jmax,Jmax_err,Hmax,Hmax_err,name,i,u,B,V,Y
85.35737456171636,88.74886342526008,4.211953495049484,4.36566583778692,53667.10715445843,0.05293232687807067,1.1293259937818667,0.009046626029745425,17.84846672894286,0.2581218141439889,17.75180330603849,0.20139227773756505,SN2005hc,,,,,
85.35737456171636,88.74886342526008,0.08270643005896673,2.8562904095991573,53667.11815788029,0.053695357508212915,1.1283986642678094,0.009175643785478318,20.650507460285297,10.590767619043422,17.70875757916996,0.3108207908831775,SN2005hc,,,,,
85.35737456171636,88.74886342526008,2.270393189640632,1.4956516230457553,53667.10626453261,0.05283652715240729,1.1305427662316734,0.009029717167977132,18.032845399315438,0.4337407645249116,18.443840189201868,0.5820574433714693,SN2005hc,,,,,
85.35737456171636,88.74886342526008,1.7707819386754577,1.7735581780679528,53667.108124043865,0.052937621983997665,1.129696851020507,0.009047572906272046,18.057533109741712,0.5425648206047038,17.972608874023493,0.49199948652014974,SN2005hc,,,,,
85.35737456171636,88.74886342526008,2.6778593494890095,0.6443976972630185,53667.096015699666,0.05285333257629083,1.1322420024440603,0.009028712062069165,17.363654790183382,0.37551342073172084,19.65705712747748,1.3485809392485768,SN2005hc,,,,,
85.35737456171636,88.74886342526008,1.3912367256193996,1.0481675648317632,53667.10497880554,0.052842496058954316,1.1300968704517167,0.009031329003843902,17.779471015567328,0.6754226456496641,18.060992852380707,0.8299889000944721,SN2005hc,,,,,
96.95533877529579,99.53501881823769,47.348410007671866,31.75443184701313,56243.37270558757,0.03768695790410271,1.1058235990823404,0.005766684348962074,12.774839623326297,0.012000107503291552,12.983500373070722,0.01872168677230496,SN2012fr,,,,,
96.95533877529579,99.53501881823769,52.826485688873824,40.80275309111839,56243.273070724004,0.03741097779289526,1.1287157597814388,0.007375781135828057,12.677801801389718,0.10159340725830389,12.95272837461012,0.08890416538499206,SN2012fr,,,,,
96.95533877529579,99.53501881823769,28.66335804684457,20.083223678658232,56243.27245295647,0.037408134783087355,1.128758459221044,0.007373742496056095,12.589013867951465,0.11973891685711797,12.97310210992239,0.1177864332144314,SN2012fr,,,,,
96.95533877529579,99.53501881823769,19.69747549313016,12.673477976225588,56243.272118492336,0.03740663611320311,1.1287820988933992,0.007372635767642025,12.55653612873097,0.14137522891824478,13.035455405427061,0.1584315762633988,SN2012fr,,,,,
96.95533877529579,99.53501881823769,13.680205374985892,9.012017311207655,56243.27259269556,0.03740882124563059,1.128750007876341,0.007374187464388124,12.64074816157743,0.17427130819702247,13.091721210840216,0.20648329337307877,SN2012fr,,,,,
96.95533877529579,99.53501881823769,11.224214839084025,7.707366193724613,56243.27253100455,0.0374085104607944,1.1287535454080797,0.00737399348909093,12.612571107987039,0.1986407817655681,13.018383107842244,0.23532896753919766,SN2012fr,,,,,
96.95533877529579,99.53501881823769,7.911817646923588,6.0544556576929915,56243.27355175402,0.03741328131460206,1.128683942003053,0.007377356226535705,12.795505228581963,0.2567126087732998,13.077909187828222,0.2905570373143385,SN2012fr,,,,,
96.95533877529579,99.53501881823769,7.692897583336901,5.102481740373675,56243.27269014947,0.037409273010564105,1.1287433952988315,0.007374507311399894,12.658308405448876,0.26229867534495743,13.101345667989511,0.33889548495748373,SN2012fr,,,,,
96.95533877529579,99.53501881823769,7.433732908371155,5.54392584658068,56243.27237679319,0.03740774097135067,1.1287625091744669,0.007373507404525544,12.54804137329619,0.26939632492131177,12.864231008613608,0.3143057955945963,SN2012fr,,,,,
96.95533877529579,99.53501881823769,5.645582806796158,5.037093547403188,56243.27355386333,0.03741318925642321,1.128681238062953,0.007377395226340938,12.718828588415162,0.33677708639167314,12.834900506281619,0.3430019440539047,SN2012fr,,,,,
96.95533877529579,99.53501881823769,5.6215033852646625,3.2033498627550703,56243.27220285708,0.03740708515384466,1.1287779927738775,0.007372890918600936,12.612453823091537,0.33784931313865985,13.22466615052177,0.5229962010828658,SN2012fr,,,,,
124.59461291913219,140.52673611111115,34.307064090644936,29.109468740415707,53697.82945616984,0.059899784442290264,0.9059607658241222,0.008612693665208958,15.405972411390424,0.017622026373283983,15.594565347136065,0.022948708963297548,SN2005kc,,,,,
124.59461291913219,140.52673611111115,58.80822468868906,43.34916210508753,53697.81612048355,0.0871550484521922,0.9011658888448304,0.012356824591055582,15.384619930209501,0.06788597186902313,15.637461963162908,0.08837147241664617,SN2005kc,,,,,
124.59461291913219,140.52673611111115,28.579975307928276,21.66895399929545,53697.81617641795,0.08716781214503888,0.9011762766156303,0.012358956666896945,15.41523651244999,0.10799440621687764,15.635086672932273,0.14092872268409798,SN2005kc,,,,,
124.59461291913219,140.52673611111115,19.640321916102117,15.748503444624527,53697.81616857402,0.08714398533786383,0.9011849428587249,0.012355690869283543,15.37963046040413,0.14822115311299427,15.538052780708862,0.18490333839191517,SN2005kc,,,,,
124.59461291913219,140.52673611111115,11.653982745848442,11.393418614727363,53697.81656731927,0.0872445234281435,0.9012542853486316,0.012372169075206796,15.632429362127777,0.2409572501374789,15.560879491167091,0.2490027430092349,SN2005kc,,,,,
124.59461291913219,140.52673611111115,11.527414242272211,8.325354187148319,53697.81613736785,0.0871685983230732,0.9011645707785295,0.012358773687835672,15.407604008268331,0.24329323578313147,15.682583094703407,0.33559073946909257,SN2005kc,,,,,
124.59461291913219,140.52673611111115,9.484966149201774,7.464976981486757,53697.81620431175,0.08716596054043216,0.9011852275768008,0.012358914151190257,15.418828138140574,0.2937041671782653,15.596595046940003,0.37301327457102074,SN2005kc,,,,,
124.59461291913219,140.52673611111115,9.036452535287394,4.857871779608383,53697.815845826415,0.08714569864007585,0.9010901845632068,0.012353532118395497,15.312674489793077,0.30782694081720685,15.931175060632063,0.5685753456957339,SN2005kc,,,,,
124.59461291913219,140.52673611111115,8.463497507383748,4.912961799827121,53697.815765719104,0.08709779726973477,0.9010888118803312,0.012346488733279856,15.235442275586893,0.32796689551441327,15.767726782946424,0.5619641141888543,SN2005kc,,,,,
124.59461291913219,140.52673611111115,4.62554363426305,4.492409320370272,53697.81666977907,0.08729714517339517,0.901259720365794,0.012380008563895857,15.759107830939893,0.596639607432716,15.688828663040614,0.6153162415257132,SN2005kc,,,,,
124.59461291913219,140.52673611111115,6.01974725193519,4.463018846883045,53697.81609032495,0.08714098273346833,0.9011635819344233,0.012354708461731768,15.358532607996004,0.45873906371248285,15.605896537433676,0.6182485011030855,SN2005kc,,,,,
96.0191401440582,99.9304358974359,30.223825804015064,12.631214348686706,54041.19275102561,0.05021852016086757,0.7434375643000579,0.005601440089033859,16.258476743216388,0.011922579057376089,16.388791019174644,0.028938256683327227,SN2006kf,,,,,
96.0191401440582,99.9304358974359,37.31648568887382,18.686641980007288,54041.19543980639,0.5290567701332287,0.7459211497326083,0.007813799698986351,16.28279480989352,0.11226863495335858,16.388318219159544,0.13352186791290394,SN2006kf,,,,,
96.0191401440582,99.9304358974359,20.908358046844572,9.02516812310268,54041.19441137918,0.5291939453557383,0.7459341391472871,0.007828563909630442,16.162931748699293,0.1433688715434258,16.443455574057822,0.22464813743133483,SN2006kf,,,,,
96.0191401440582,99.9304358974359,14.527475493130156,5.301440939188552,54041.19378390238,0.5292805498161944,0.745928719606177,0.007838107330978387,16.123821190850055,0.1776375125081215,16.602197601277016,0.3573446506488163,SN2006kf,,,,,
96.0191401440582,99.9304358974359,9.802705374985893,3.482989533429879,54041.19447252627,0.5291911170935466,0.7459023288157355,0.007828765630798712,16.24264666973622,0.23352509141414718,16.74609764492995,0.5275352909733313,SN2006kf,,,,,
96.0191401440582,99.9304358974359,8.122214839084025,3.284143971502393,54041.194472450275,0.5291879017787621,0.7459209255457637,0.007828115991425877,16.198378497366196,0.2697474709610123,16.552723506377717,0.5577685380413077,SN2006kf,,,,,
96.0191401440582,99.9304358974359,5.326817646923586,2.368437139174474,54041.19604235767,0.5289837528576711,0.7458770509130173,0.007806541135075326,16.4621279377331,0.38082402773096974,16.692255548151145,0.7611190619076803,SN2006kf,,,,,
96.0191401440582,99.9304358974359,5.477183297622615,1.9430372959292312,54041.19461725303,0.5291723211896769,0.7458973776713004,0.007826793359886213,16.26777305115749,0.37268562278959483,16.771607029487576,0.9245214246509861,SN2006kf,,,,,
96.0191401440582,99.9304358974359,5.4949829083711546,2.7794119576917917,54041.194455930396,0.5291827052231424,0.7459646384599462,0.007826848020895295,16.099624957497323,0.37171312979750865,16.202320130278185,0.6541077740678228,SN2006kf,,,,,
96.0191401440582,99.9304358974359,3.9222494734628257,2.5797478683908435,54041.19640950304,0.5289233637894366,0.7459379148240253,0.007798975451859437,16.328757636341784,0.49737622016326893,16.130456405407866,0.70036469726081,SN2006kf,,,,,
96.0191401440582,99.9304358974359,4.070503385264662,0.9917387516439603,54041.193680541925,0.5293019875020675,0.7458857477269325,0.007841137418604238,16.212682991764602,0.4833593646252415,17.179688848083273,1.7918387738266452,SN2006kf,,,,,
84.26508534799191,91.63341172752096,28.151313590094592,21.657571489468456,53705.2338653327,0.04501256272708821,0.8294466177598202,0.0041064822222763656,16.125393400423757,0.013370525234328464,16.269236741754373,0.019277063782530177,SN2005ki,,,,,
84.26508534799191,91.63341172752096,34.56611942553117,22.078304962230384,53705.19371627447,0.5105488393795993,0.8331503955696378,0.004468093300618097,16.062587249027768,0.09727440240943538,16.322904369518398,0.09562516340888184,SN2005ki,,,,,
84.26508534799191,91.63341172752096,16.458922676349328,11.033525427866879,53705.194220430596,0.510545762605334,0.8331333212123068,0.004468320078643442,16.11538863220691,0.1335864039069134,16.317208541740357,0.1464054008083815,SN2005ki,,,,,
84.26508534799191,91.63341172752096,11.559620161716154,8.658217730338812,53705.19429088899,0.5105592945349078,0.8331378044513313,0.0044695917967434,16.0521469501091,0.165357457945622,16.13203658639886,0.17660487459667923,SN2005ki,,,,,
84.26508534799191,91.63341172752096,5.593456430058969,6.075704329013077,53705.1978034015,0.5105349963923337,0.8330159352013485,0.004470915369124075,16.525690042004914,0.282676382159303,16.16838003064592,0.2378947568370844,SN2005ki,,,,,
84.26508534799191,91.63341172752096,6.678993189640632,4.071182758576891,53705.19380644394,0.510542142667837,0.8331443197602719,0.004467587808054249,16.103016970031018,0.2452960435056148,16.414622353637956,0.340454892081871,SN2005ki,,,,,
84.26508534799191,91.63341172752096,5.444615272008792,3.9198341243438994,53705.19452418317,0.510549160237515,0.8331255961876879,0.004468922877851954,16.120883945460275,0.2887732474994661,16.241447810531657,0.35267912757734876,SN2005ki,,,,,
84.26508534799191,91.63341172752096,5.573294640550552,1.8191779020573624,53705.190888446785,0.5105343005717169,0.8332295938556243,0.004463997043253882,15.94668648853045,0.28300514657819753,17.02799915776143,0.7299165738509408,SN2005ki,,,,,
84.26508534799191,91.63341172752096,5.43323434948901,2.2541046569699783,53705.19034935156,0.51055719969282,0.8332571078472993,0.004465494194517368,15.82065120268468,0.2889987502391043,16.60867672261456,0.5938314749744229,SN2005ki,,,,,
84.26508534799191,91.63341172752096,1.9319763828010619,2.128980748941701,53705.198528574445,0.5105135937405763,0.8329823008197701,0.004469731622704372,16.813362279717364,0.718843888851116,16.417673733787645,0.6282799382243925,SN2005ki,,,,,
84.26508534799191,91.63341172752096,3.5955367256194,2.3359331325973316,53705.193490096244,0.510554810322161,0.8331603004435738,0.004468399054245339,16.017808586700863,0.409987327408988,16.26125934826133,0.5743839592595485,SN2005ki,,,,,
100.06555698200569,105.80408667781494,60.83554987212276,74.85729166666665,56265.57734435046,0.06612569581335553,0.8784353007956935,0.007735509921565911,14.963998553791201,0.03388429924229248,15.074563606696891,0.03832500523640927,SN2012hd,,,,,
100.06555698200569,105.80408667781494,62.406191571226756,78.14164198000728,56265.577702471266,0.0702253276323211,0.8738938613511371,0.008384723661105615,14.951579672856129,0.13610547883017765,15.142778012264506,0.12549581801019968,SN2012hd,,,,,
100.06555698200569,105.80408667781494,33.45321098802104,38.75266812310268,56265.57736982081,0.07022887056567231,0.8739089666788901,0.008384554001536022,14.876294449785219,0.16747137089745925,15.157460133385541,0.14713451355145118,SN2012hd,,,,,
100.06555698200569,105.80408667781494,22.8907107872478,25.119774272521884,56265.57720271931,0.07023188121367913,0.8739152355890284,0.008384615829609214,14.848694755616126,0.20484579081466298,15.191817656924114,0.17930466321851446,SN2012hd,,,,,
100.06555698200569,105.80408667781494,16.075131845574127,18.346739533429876,56265.577475191305,0.07023051546066583,0.8739011023238824,0.008384939105507753,14.920692929447757,0.2589324234952795,15.216786749006637,0.21820223704037525,SN2012hd,,,,,
100.06555698200569,105.80408667781494,13.140156015554613,15.175143971502392,56265.57742391605,0.07022940049418197,0.8739052769449449,0.008384713765351243,14.896523703100899,0.3008466553943622,15.180336168271829,0.2502985722933385,SN2012hd,,,,,
100.06555698200569,105.80408667781494,9.50843529398241,12.277603805841139,56265.57799718302,0.0702255572756592,0.8738768554314778,0.008385276425123827,15.050450443293364,0.39029000794712393,15.20336593760521,0.2957521785640668,SN2012hd,,,,,
100.06555698200569,105.80408667781494,9.061426995101606,10.436608724500658,56265.57753070674,0.07023020269335685,0.8738982710981716,0.008385000677600276,14.935597952167557,0.4063634379708317,15.220855539158013,0.33870379944402296,SN2012hd,,,,,
100.06555698200569,105.80408667781494,8.63119614366527,10.211286957691792,56265.57729869881,0.07022686506659283,0.8739152706075964,0.008384186770650129,14.840854821239182,0.4234207431808188,15.099749246082446,0.3450458986894809,SN2012hd,,,,,
100.06555698200569,105.80408667781494,6.70999457150204,9.185858979501955,56265.57793443078,0.07022030884983074,0.8738862233896266,0.008384536254380572,14.985628855345073,0.5270791699875927,15.076422146098222,0.3782622339250378,SN2012hd,,,,,
100.06555698200569,105.80408667781494,6.579473973499956,6.937238751643959,56265.57729102072,0.07023487313371946,0.8739068454305868,0.008385131951250782,14.897017802853572,0.5363489722593492,15.28332035606316,0.4867992892870859,SN2012hd,,,,,
176.37501619433195,234.2114157509158,148.71828125000002,58.13544047112255,53278.75109433576,0.06303750806772149,0.8177834485850864,0.007607886162799353,15.421740910777551,0.027699612492707276,15.612220827407535,0.03769492098362731,SN2004eo,,,,,
176.37501619433195,234.2114157509158,182.61611942553117,60.237828771754195,53278.73965582174,0.07278746685537543,0.8177235469539819,0.00854820961843885,15.451798314696763,0.0784633734327729,15.74979140474508,0.12381626532970433,SN2004eo,,,,,
176.37501619433195,234.2114157509158,90.48392267634934,30.113287332628783,53278.7397004758,0.07279053038965778,0.8177197823396962,0.008548582903377377,15.461634932296281,0.08708616735881565,15.74904754578864,0.16774987124079868,SN2004eo,,,,,
176.37501619433195,234.2114157509158,60.90962016171616,21.378059000180084,53278.73972179994,0.07279177233275569,0.8177235806916128,0.008548730547142978,15.449053104461807,0.09933139795104405,15.677085260989788,0.21200617911377737,SN2004eo,,,,,
176.37501619433195,234.2114157509158,42.605956430058974,15.61558528139403,53278.74002729522,0.07281284403356104,0.8176955162368678,0.008551300806366194,15.525440145224714,0.1193006077347981,15.70083264854963,0.273159892485158,SN2004eo,,,,,
176.37501619433195,234.2114157509158,36.288993189640635,11.703087520481652,53278.739657162056,0.07278765645845592,0.8177209734995762,0.008548234322664005,15.459699630833642,0.13209590208626848,15.782877057251763,0.35228904881187917,SN2004eo,,,,,
176.37501619433195,234.2114157509158,30.119615272008797,10.279754759264536,53278.7397330091,0.07279268217045387,0.8177191294128897,0.008548843916601753,15.46235197464833,0.1508723973167242,15.721234397671168,0.3969928319922577,SN2004eo,,,,,
176.37501619433195,234.2114157509158,26.723294640550556,7.270538446275051,53278.73936944438,0.07276835932506333,0.8177342112041169,0.008545889178971961,15.430590875753325,0.1653973167556139,15.950307207234546,0.5511594132329133,SN2004eo,,,,,
176.37501619433195,234.2114157509158,23.939484349489014,7.024045133160455,53278.739342172776,0.07276618789629974,0.8177440756239631,0.008545619346436804,15.402263659583232,0.18079263075909557,15.836499558010232,0.569787331512711,SN2004eo,,,,,
176.37501619433195,234.2114157509158,18.381976382801064,6.3689278388887915,53278.740071932574,0.0728161995850633,0.8176844009382841,0.008551714329276674,15.560620445303512,0.2270679951427445,15.797142215361246,0.6269882818858289,SN2004eo,,,,,
176.37501619433195,234.2114157509158,18.4005367256194,6.151885513549712,53278.73964069957,0.07278635653305414,0.8177266528575988,0.008548073084106374,15.442902885846607,0.2267564160094681,15.726117445649411,0.6481872537975425,SN2004eo,,,,,
98.91524426200715,93.07711375342082,40.039401634508444,30.261728116703253,56669.89105908064,0.03433784889758718,0.7375500789056101,0.003839468174815642,16.373523522646874,0.020411583175080763,16.4366429890934,0.031181829617088343,PTF14w,,,,,
98.91524426200715,93.07711375342082,97.24148568887382,40.8027530911184,56669.89023039421,0.03655477710654804,0.7382768886991424,0.004111260205088108,16.402704928447882,0.03616223514016768,16.474710039146547,0.06520761470982142,PTF14w,,,,,
98.91524426200715,93.07711375342082,50.870858046844575,20.083223678658236,56669.889989696225,0.036567627764684876,0.7382739382577267,0.004112748883161146,16.3547767310661,0.043799680444049985,16.498144207879424,0.09130587221145445,PTF14w,,,,,
98.91524426200715,93.07711375342082,34.50247549313016,12.673477976225588,56669.88983332298,0.0365763754190728,0.7382676314078073,0.004113804953248071,16.33850920888112,0.05390078000401912,16.56485159692667,0.12839231278544017,PTF14w,,,,,
98.91524426200715,93.07711375342082,24.78395537498589,9.012017311207655,56669.8899822596,0.03656887599626721,0.7382635024135088,0.00411299509263934,16.38715202378156,0.06794365683487728,16.62235700834471,0.17234891151742485,PTF14w,,,,,
98.91524426200715,93.07711375342082,20.107214839084026,7.7073661937246145,56669.88999527379,0.03656767029797455,0.7382698589234057,0.004112794357994122,16.369339778504983,0.08033005963319705,16.545403224058603,0.1988115859791227,PTF14w,,,,,
98.91524426200715,93.07711375342082,15.314317646923588,6.0544556576929915,56669.89034568887,0.03654966189160354,0.7382662198142688,0.004110786215748685,16.46877625522985,0.1016551207973199,16.60417033842921,0.2493334379907774,PTF14w,,,,,
98.91524426200715,93.07711375342082,14.037897583336902,5.102481740373675,56669.89001395857,0.03656726639537043,0.738262847151577,0.004112818691780911,16.397035803709255,0.11001879433836119,16.63212750714647,0.29394121788997,PTF14w,,,,,
98.91524426200715,93.07711375342082,12.985607908371156,5.543925846580681,56669.8900219114,0.03656505571022021,0.7382846803531389,0.00411234937094941,16.32803144046191,0.11816210880061827,16.384467699133825,0.27135656320171075,PTF14w,,,,,
98.91524426200715,93.07711375342082,10.580582806796158,5.037093547403189,56669.890477403875,0.03654084972245376,0.7382896686217396,0.004109551202302742,16.4201018559113,0.14303967742286283,16.350327453563626,0.29743628799395866,PTF14w,,,,,
98.91524426200715,93.07711375342082,10.063003385264665,3.203349862755071,56669.889778057826,0.03658054957579268,0.7382522076498081,0.004114433545978669,16.375324177743394,0.15016327000302848,16.764700290738464,0.4634888571333625,PTF14w,,,,,
126.25033424708998,134.6663719205631,49.37782274247491,36.6347280993203,56648.906516341354,0.06844762776389195,0.8999960609906998,0.006187246697077404,15.131474518987673,0.03503572629778526,15.31968970414642,0.0398714313505127,SN2013gy,,,,,
126.25033424708998,134.6663719205631,53.36611942553116,30.94116210508752,56648.88663891126,0.0770329825748325,0.8992067188562921,0.006885696611364323,15.11120142244844,0.08673057617605325,15.357949158798824,0.1300993607354517,SN2013gy,,,,,
126.25033424708998,134.6663719205631,25.858922676349327,15.464953999295448,56648.88678066684,0.0770283399518923,0.8992021717404917,0.006885389675130995,15.145163301559283,0.13825198575682682,15.355529718554875,0.22067774389523734,SN2013gy,,,,,
126.25033424708998,134.6663719205631,17.82628682838282,11.612503444624524,56648.886788081465,0.07701443978099172,0.8992099216255894,0.0068842446948866294,15.105295261006663,0.18928685717504692,15.221658724814196,0.28536706316598287,SN2013gy,,,,,
126.25033424708998,134.6663719205631,10.293456430058967,8.291418614727363,56648.88778510078,0.0769880115622348,0.8991745327923469,0.006882602928670976,15.389071117741704,0.31544769022882313,15.25860374518237,0.39191476448825313,SN2013gy,,,,,
126.25033424708998,134.6663719205631,10.43899318964063,5.843754187148319,56648.88666972118,0.07703798472581538,0.8992022162366567,0.006886126706479688,15.136859831240612,0.31135276294003006,15.42206491758102,0.5504843262391852,SN2013gy,,,,,
126.25033424708998,134.6663719205631,8.577948605342124,5.396976981486756,56648.88686150738,0.07702060514940605,0.8992025586412937,0.0068847942681189754,15.149006021207125,0.3763104239422481,15.302357936744578,0.5950306532326509,SN2013gy,,,,,
126.25033424708998,134.6663719205631,8.259008926264839,3.085300351036954,56648.885876933826,0.07709126272438421,0.8992118156166811,0.006890100502063905,15.032648762905849,0.39071043817691176,15.78994714649262,1.0352721365945752,SN2013gy,,,,,
126.25033424708998,134.6663719205631,7.7832343494890095,3.3619617998271214,56648.885709449176,0.0770784248318167,0.8992279559697333,0.006888948704105887,14.947475854282526,0.41391188047607136,15.538494418269977,0.9504253231571482,SN2013gy,,,,,
126.25033424708998,134.6663719205631,4.020865271689949,3.1137426537036057,56648.88800680275,0.07699893653908942,0.899156892982962,0.006883627365097193,15.53527766023869,0.7939476826709515,15.440247923953105,1.0251188962042854,SN2013gy,,,,,
126.25033424708998,134.6663719205631,5.475536725619399,3.2222188468830453,56648.88657132143,0.0770307456583993,0.8992114913364256,0.006885474973071004,15.082222993140176,0.5846573586997843,15.313461293058763,0.9909398869586404,SN2013gy,,,,,
71.25786385796629,81.87428221696607,70.80354166666667,47.20438104960678,57054.293771175304,0.06893517598276447,1.0067961152402087,0.010057490711717262,16.086950280152504,0.01849838740700504,16.324739685043138,0.022011865014925174,ASAS15bm,,,,,
71.25786385796629,81.87428221696607,107.11148568887383,57.73374724316518,57054.29733507939,0.5299656067239256,1.0051735712355359,0.010117984673243811,16.107875652555848,0.08711493679162044,16.29412323760497,0.06861490104125581,ASAS15bm,,,,,
71.25786385796629,81.87428221696607,55.80585804684457,28.54872075468163,57054.29721506279,0.5299383977322952,1.0051560720358568,0.010113352870833096,16.063781738062413,0.09750832695713102,16.312583964034285,0.09649006237758583,ASAS15bm,,,,,
