comb,m1,m2,m3,Tmax,Tmax_err,st,st_err,gmax,gmax_err,rmax,rmax_err,Jmax,Jmax_err,Hmax,Hmax_err
0,-7.035346314034541,-7.541146314037178,,56717.24634631404,0.08570343416389246,1.1218102144405002,0.016175004126695813,17.901352033924127,0.004877364667592769,18.072914463114145,0.007433214535270938,,,18.873575710617907,0.07374334095544582
