comb,m1,m2,m3,Tmax,Tmax_err,st,st_err,gmax,gmax_err,rmax,rmax_err,Jmax,Jmax_err,Hmax,Hmax_err
0,1.8417139589519707,-0.6720360410480453,,304.7682860410481,0.03346549381985859,1.0123711637037804,0.004185644922655192,14.753685467521112,0.0023387686013448274,14.913590149542756,0.0028874154004313356,,,15.823140751180468,0.03391544638819942
1,-3.186049732821459,1.795200267178501,,304.7685497328215,0.03336169368248883,1.01230921502898,0.0041697856587025,14.753664983680624,0.0023316851150207234,14.91358168431495,0.002878178321401985,,,15.816641118033571,0.03576295850616851
2,-3.1854046593340968,9.810845340665878,,304.76790465933414,0.03302591627886536,1.0125351422281985,0.004135734276917125,14.753739430744544,0.0023080944884345225,14.913629712708106,0.002850467948828325,,,15.781441388106112,0.034087434624315356
3,-3.1860267087751595,15.300723291224813,,304.7685267087752,0.033033692839887704,1.0123402022886545,0.004107240091181972,14.753684826880997,0.0023075083990681576,14.913557131912482,0.002845710208675506,,,15.794255837759863,0.035534600314720007
4,-3.1869457819636295,17.28555421803634,,304.76944578196367,0.033445580211593016,1.0119377053783636,0.0041555313919067974,14.753584768013006,0.0023375156330090966,14.913395245411005,0.0028815708531910312,,,15.816627445902844,0.0387449114051643
5,1.8419250084720034,4.309425008471948,,304.76807499152807,0.4930496254536431,1.012552526282935,0.0041380582366248395,14.753717264863068,0.0023093840392735166,14.913724669343521,0.002852081442102151,,,15.86578682619382,0.05640964512801033
6,1.8423373750230212,12.32483737502298,,304.76766262497705,0.4934513038457085,1.0124174491058724,0.004186288722332607,14.753693692341354,0.002337929506420168,14.913636980231539,0.0028867253127847644,,,15.826877177748857,0.055540648859041156
7,1.8427021627106228,17.81570216271058,,304.76729783728945,0.4932178517628403,1.012841978370776,0.0041499784628784755,14.753794672078529,0.002319658519795705,14.913820045935028,0.0028641942148365605,,,15.843937722923021,0.05695237831474549
8,1.8416802313687413,19.800430231368694,,304.76831976863133,0.49306484867499645,1.0124869246059254,0.004127384568581256,14.753703692490719,0.0023100014472796906,14.91368867703075,0.002851150500338759,,,15.874102036050575,0.059503669468337614
9,6.776927724692484,14.7919277246925,,304.7680722753075,0.493388116109699,1.0123704271133658,0.004175809803627285,14.7536732102816,0.0023333609568648335,14.913645841227092,0.002880709160979333,,,15.82022272278565,0.05778786272100507
10,6.77735769537918,20.282857695379192,,304.7676423046208,0.4931978934491299,1.0127624081658129,0.004151718896466407,14.753763503445562,0.0023186253890467934,14.913822516513395,0.0028633008315855795,,,15.839117872799381,0.05952532339576952
11,6.776693761503111,22.26794376150312,,304.76830623849685,0.49308173186614385,1.0125037826021033,0.004134488819389966,14.753693817962242,0.002311286745576009,14.913734531404709,0.0028533994348018403,,,15.87336108295363,0.06255437603438864
12,22.80650892282989,28.29700892282989,,304.7684910771701,0.10307814063175791,1.0123886407980014,0.004118587162824402,14.75365947374235,0.0023100335747756992,14.91369702977756,0.0028496283921932543,,,15.795435165523928,0.047803736558774165
13,22.806042414741967,30.28229241474196,,304.768957585258,0.10346060090173725,1.0120334344529387,0.0041631032192529305,14.753567425973507,0.002338022819670043,14.913562168705523,0.0028830618934348926,,,15.820781049326637,0.05131831102621922
14,33.78791183396504,35.773661833965036,,304.76808816603494,0.10327786558152784,1.01255306212038,0.004167110564153911,14.753712843694244,0.0023253270808794996,14.913737424697665,0.00287183428952599,,,15.843441293571521,0.053757053473798076
