comb,m1,m2,m3,Tmax,Tmax_err,st,st_err,gmax,gmax_err,rmax,rmax_err,Jmax,Jmax_err,Hmax,Hmax_err
1,-10.115171559162263,-11.617482670269965,,57015.461393781385,0.05764555136528285,1.1017589500479505,0.009250014022857377,12.040994466782026,0.003771588606761055,11.931545627171657,0.005406000659981877,12.502032726762236,0.04994314946989275,,
2,5.780489924756694,-3.704987853019702,,57015.5320656308,0.056852886146645465,1.0875233752924929,0.008394358027363883,12.040219703389921,0.0039654678995052995,11.925416417688147,0.00539367421500904,12.220653671586254,0.04773332351102963,,
3,6.798898471570283,-3.20440152842275,,57015.54930152842,0.05771369552655677,1.0849168817984833,0.008450404501928424,12.040126425031579,0.004046017011357165,11.92422657287613,0.005479337209947084,12.088358870031893,0.052861179830336606,,
4,7.81384334503673,-2.6939122105177375,,57015.54326776608,0.05774527433294596,1.0861019232020375,0.008522990235659722,12.040225461233376,0.004027157258669943,11.924778968451767,0.005481855272370178,12.126430339680773,0.0610760507439602,,
5,-13.133709775873285,10.843823557457654,,57015.47530977588,0.05810959293712631,1.1001666216136174,0.00935019655621293,12.041103092194698,0.0038271532280838554,11.930989969187443,0.00549152957551793,12.458148307007653,0.08667427859617119,,
6,-13.127321955551452,12.394211377781176,,57015.46892195556,0.05764166197065733,1.1014823602816854,0.009343330721515709,12.04112677184553,0.003794805734025986,11.931564659447254,0.005456746406255798,12.528207949179665,0.09200748488214001,,
7,-13.143531955967774,15.835501377361652,,57015.485131955975,0.058637582536972266,1.0963105087149605,0.009103384314200123,12.040703688244944,0.003869685317839708,11.929266339013454,0.005472165943693854,12.451830644116692,0.10396479699941645,,
8,-13.12041317972762,16.36962015360041,,57015.462013179735,0.058826956308019096,1.1013444047729344,0.009417994352230515,12.040940361952092,0.0038139061042975556,11.931387799892608,0.005484302886678822,12.548082701723294,0.10745025962891008,,
9,-13.080453085574845,17.899135803309036,,57015.42205308558,0.05755617541942744,1.1105446324245656,0.009639517262495245,12.041107874638296,0.0036803926833944844,11.935154312367262,0.005360792850989018,12.783754513236266,0.10745058439849398,,
12,-10.117147326571285,-11.11192510435285,,57015.463369548794,0.05840245406332852,1.1003836494946344,0.009244787436650956,12.04082486650281,0.00379976260759251,11.930950854563509,0.005430576591626802,12.535149964842065,0.04655914802618362,,
13,5.714435731664707,-3.2635087127855513,,57015.598119823895,0.05627514937359164,1.0753827648375052,0.007671951574651747,12.038763480853834,0.004161257989575759,11.920137381581437,0.005370966420488959,12.289164373964704,0.0420877308950394,,
14,6.715157708407787,-2.7806089582591085,,57015.633042291585,0.05811180853482084,1.070426156298328,0.007805593551608106,12.038248799023894,0.004343141937908287,11.917803230034398,0.005553615463341796,12.17422308492622,0.04703231351919853,,
15,7.741819566508639,-2.258402655719692,,57015.61529154461,0.05847115171385065,1.0736594967361088,0.008013528283216899,12.038722268627737,0.004289967587181798,11.919435710947733,0.005566210973968085,12.226083456214973,0.05229437992923161,,
16,-12.104033544936101,11.365966455068701,,57015.460700211595,0.05903973680794665,1.1044359528031398,0.009733473557593453,12.041334946743044,0.0038270048688540236,11.932859163766938,0.005562079680199662,12.573342790908246,0.06375591513224561,,
17,-12.100657500421221,12.91334249958527,,57015.45732416708,0.05803185636911918,1.1045706704251224,0.009571706748827822,12.041262568174826,0.0037769156293326576,11.932885162512678,0.00548015368039984,12.608097161255442,0.06278826242025579,,
18,-12.12119078978867,16.35030921021462,,57015.47785745645,0.05950132060816223,1.0968502940216183,0.00921703377060269,12.040582833670248,0.0038786423823860042,11.92948710206211,0.0055023074615055114,12.563818760388216,0.06576291400268475,,
19,-12.08787433883117,16.89462566117072,,57015.44454100549,0.059118263189716184,1.1048254563351891,0.009628343958218195,12.040987612721242,0.003787512564852101,11.932799773253928,0.005492022704432578,12.626208370989103,0.06574122018966203,,
20,-12.061992104943783,18.41006345061396,,57015.4186587716,0.05739160520061516,1.1112679847531353,0.009636885316492424,12.041127959065902,0.003668197262304837,11.935382850384045,0.005342769064876058,12.706328420658206,0.06375653579799762,,
23,5.779529832427215,-2.203636834241479,,57015.53302572313,0.05756887421263921,1.0853579748443918,0.008188113289413147,12.039742952365554,0.0039825380661796875,11.924367803747145,0.00534517613223555,12.293362410740853,0.03551914860157895,,
24,6.778698316818918,-1.722290572066413,,57015.569501683174,0.0609893940947602,1.0792056264199794,0.008473233149268644,12.039116149542416,0.004219809466266878,11.921702665617268,0.005619008172877479,12.21281285353541,0.0392864932581581,,
25,7.818534997248207,-1.186909447198559,,57015.53857611387,0.06084916587529701,1.085176731285765,0.008812504917970346,12.039846422372163,0.004115711093982803,11.924340374301797,0.00562112058762709,12.262290834129436,0.0422037714768383,,
26,-10.076520502618223,12.398701719605015,,57015.42274272484,0.057535701616390364,1.1111140100994392,0.009679642121661215,12.041296086611862,0.0036850121955451995,11.93522163617049,0.0053698663909821165,12.461771117391907,0.04700642390853045,,
27,-10.078075329620333,13.941146892604593,,57015.42429755184,0.057167489560139825,1.1105176384249458,0.009608059483491789,12.04126614383164,0.0036714822956333314,11.934982220584233,0.0053485517530203934,12.470852941464543,0.047149728974178386,,
28,-10.0890112076886,17.387711014533124,,57015.43523342991,0.058350282288433745,1.1064402897752128,0.00954816293294669,12.04105317838262,0.0037327173640277988,11.933267695618039,0.005413459452274764,12.446549772128721,0.048389898401398374,,
29,-10.075928913749522,17.911793308470806,,57015.42215113597,0.057838522531641345,1.1100557822927022,0.009654262999311946,12.041162038828002,0.003693177968733346,11.934735236449443,0.005378612196485207,12.468573498226949,0.04886101709697063,,
30,-10.069548237683193,19.407729540092987,,57015.415770459906,0.05717572196301985,1.1117971921671304,0.009616695504918173,12.041191658591094,0.0036538194020155875,11.935431951122084,0.0053205255657658174,12.490970735184817,0.04916082648349325,,
31,-10.068661712670291,31.89939384288664,,57015.41488393489,0.0571033198049958,1.1119471378311827,0.009608307799562362,12.041184248512858,0.003648859738891032,11.935487852521394,0.005312768852020532,12.494296009135448,0.04926633497706664,,
32,-10.068676493421663,34.873045728803845,,57015.414898715644,0.05710341967435506,1.1119416933958017,0.009608148469875066,12.04118269413698,0.00364883629918532,11.935488333787614,0.005312767232082109,12.494283070396913,0.049266456569469375,,
33,5.90478768752655,6.422609909743187,,57015.40776786803,0.5174259022425518,1.1144043720199166,0.009717458195787617,12.04145745945306,0.0036865879134124367,11.936092129953492,0.005341564054391402,12.063529774166703,0.0928517039676181,,
34,5.903232933029358,6.92551071080743,,57015.40932262253,0.5172091701685636,1.1138816569601333,0.00966070071685138,12.041433667818568,0.0036697138042521,11.935908755257406,0.005319740455902644,12.087263500878533,0.09510871878247129,,
35,5.890449733858986,20.38250528941353,,57015.4221058217,0.5173953640561576,1.1098173442253396,0.009545824396746344,12.041278244070012,0.0036710020939057764,11.934362533315948,0.005334912503355776,12.162486892043685,0.09914858036553256,,
36,5.893667835334782,21.929723390891013,,57015.418887720225,0.5174826674715727,1.110420576463516,0.009588581650392662,12.041277434026952,0.003669495964185335,11.934571982068633,0.005338237079705908,12.157212787735924,0.10079944486178416,,
37,5.898766774691467,25.392322330244497,,57015.41378878087,0.5169960395125961,1.1121447447567423,0.00957859639134699,12.041348495614379,0.0036496595222218296,11.93524690974393,0.005303477184707502,12.133291817178163,0.10208822648106186,,
38,5.898075471879565,25.902631027431198,,57015.41448008368,0.5170464293181634,1.111947962173627,0.009586834494204907,12.041343615719239,0.0036497316567604236,11.935172303430171,0.005307875674036494,12.13589956931449,0.10290337608746075,,
39,5.897868214662594,27.39197932577008,,57015.4146873409,0.5171192830385816,1.1118803169685336,0.009604965363241388,12.041341230682711,0.003650109578474727,11.935146037152705,0.005313599887522255,12.136694615054598,0.1042138326721095,,
40,5.898079887410859,39.882968776299094,,57015.41447566815,0.5171180088882512,1.1119483631099434,0.009610373809958786,12.041343168503015,0.003649717511838743,11.935173321004987,0.00531409262060287,12.135853175509807,0.10452888714437708,,
41,5.898064524990332,42.856620080547145,,57015.41449103057,0.5171182066162022,1.1119424665509814,0.009610217362090714,12.04134217712744,0.00364969759916325,11.935172656136997,0.005314097765314967,12.13586253055287,0.10452714701237908,,
42,6.93383425592765,7.438289811489085,,57015.414365744065,0.5171429682238227,1.111898343539565,0.009611917378310193,12.041412830576787,0.003650977468330918,11.935007629411443,0.005316000919890464,12.002082404842067,0.09742997928553931,,
43,6.928077309850778,20.902310643188684,,57015.42012269014,0.5180604952366324,1.1109559194277872,0.009738753762443564,12.041428241712582,0.003709439938967424,11.934719417857586,0.005404791437275052,12.040569634037148,0.10465194111608031,,
44,6.930985854669416,22.44921918800901,,57015.417214145324,0.517946620495482,1.1111343923320949,0.009718068690850781,12.04138643438846,0.0036995618717777525,11.934736088346481,0.005389281681195906,12.029375262756592,0.10633622480304708,,
45,6.931891246640589,25.907624579976982,,57015.41630875335,0.5171934524618172,1.1113829811429852,0.009593734223999572,12.041406329208007,0.0036556267169169264,11.93480575970062,0.005320265500202999,12.003707964155673,0.10714674972811583,,
